ReferenceID,Cell ID,Location in reference,FTQ_ID,Material Used,Firing_Pattern,Firing_Pattern_ID,Interpretation,Authors,Title,Journal/Book,Year,PMID/ISBN,pmid_isbn_page,Interpretation Notes,Linking Cell ID,Linking PMID,Linking Quote,Linking Quote Location,Linking_pmid_isbn_page
200077753310101,2000,"p78, Fig1a",10101,"""Fig. 1. Burst (a) and non-burst (b) firing recorded from two CA3 pyramidal cells during the intracellular injection of a depolarizing current pulse (0.5 nA, 100 ms). Note the high threshold, slow, small amplitude spikes and slow underlying depolarization associated with the burst response. Calibration: 10 mV, 10 ms.""",PSWB,77,[Y:<%2000%>:PSWB]{#1},"Bilkey DK, Schwartzkroin PA",Variation in electrophysiology and morphology of hippocampal CA3 pyramidal cells,Brain Research,1990,2357533,0,,2000,2357533,linking is based on authors' claim.,,
200069753310102,2000,"p78, Fig1b",10102,"""Fig. 1. Burst (a) and non-burst (b) firing recorded from two CA3 pyramidal cells during the intracellular injection of a depolarizing current pulse (0.5 nA, 100 ms). Note the high threshold, slow, small amplitude spikes and slow underlying depolarization associated with the burst response. Calibration: 10 mV, 10 ms.""",TSTUT.,69,[Y:<%2000%>:TSTUT.]{#1},"Bilkey DK, Schwartzkroin PA",Variation in electrophysiology and morphology of hippocampal CA3 pyramidal cells,Brain Research,1990,2357533,0,,2000,2357533,linking is based on authors' claim.,,
200065301610304,2000,"p2001, Fig3D",10304,"""FIG. 3. Comparison of firing patterns in giant cells and CA3 pyramidal cells. Trains of action potentials were evoked from resting membrane potential by long (500 ms) depolarizing current pulses. Giant cells displayed either regular (A) or irregular (C) firing patterns, clearly different from the strongly accommodating discharge observed in pyramidal cells (D)""",ASP.,65,[Y:<%2000%>:ASP.]{#1},"Savi_ N, Sciancalepore M","Electrophysiological characterization of ""giant"" cells in stratum radiatum of the CA3 hippocampal region",Journal of Neurophysiology,2001,11353016,0,,2000,11353016,linking is based on authors' claim.,,
200065471110302,2000,"p99, Fig3B",10302,"""Fig. 3 - Weak spike frequency adaptation in granule cells. ... (B) Same initial firing frequency [15-Hz and 50-Hz] as in panel A shown for a PC [pyamidal cell]. Interspike intervals increase more pronounced during the train of action potentials leading to stronger spike frequency adaptation.""",ASP.,65,[Y:<%2000%>:ASP.]{#1},"Podlogar M, Dietrich D",Firing pattern of rat hippocampal neurons: a perforated patch clamp study,Brain Research,2006,16584711,0,,2000,16584711,linking is based on authors' claim.,,
200058471110303,2000,"p99, Fig3B",10303,"""Fig. 3 - Weak spike frequency adaptation in granule cells. ... (B) Same initial firing frequency [15-Hz and 50-Hz] as in panel A shown for a PC [pyamidal cell]. Interspike intervals increase more pronounced during the train of action potentials leading to stronger spike frequency adaptation.""",ASP.NASP,58,[Y:<%2000%>:ASP.NASP]{#1},"Podlogar M, Dietrich D",Firing pattern of rat hippocampal neurons: a perforated patch clamp study,Brain Research,2006,16584711,0,,2000,16584711,linking is based on authors' claim.,,
200065931110401,2000,"p417, Fig4A",10401,"""FIGURE 4. Three firing patterns in CA3b pyramidal neurons. A: When current amplitude was adjusted above rheobase to elicit >=4 spikes CA3b pyramidal neurons recorded in the whole-cell configuration fired either a regular, adapting train of action potentials (top trace; Vrest = 258 mV, R_N = 75 MOhm, tau_ m = 34 ms), a train that displayed little adaptation (middle trace; Vrest = 263 mV, R_N = 68 MOhm, tau_m = 45 ms), or fired a high frequency burst of spikes and ceased to fire for the remainder of the depolarizing current step (bottom trace; Vrest = 256 mV, R_N = 57 MOhm, tau_m = 22 ms).""",ASP.,65,[Y:<%2000%>:ASP.]{#1},"Hemond P, Epstein D, Boley A, Migliore M, Ascoli GA, Jaffe DB",Distinct classes of pyramidal cells exhibit mutually exclusive firing patterns in hippocampal area CA3b,Hippocampus,2008,18189311,0,,2000,18189311,linking is based on authors' claim.,,
200075931110402,2000,"p417, Fig4A",10402,"""FIGURE 4. Three firing patterns in CA3b pyramidal neurons. A: When current amplitude was adjusted above rheobase to elicit >=4 spikes CA3b pyramidal neurons recorded in the whole-cell configuration fired either a regular, adapting train of action potentials (top trace; Vrest = 258 mV, R_N = 75 MOhm, tau_ m = 34 ms), a train that displayed little adaptation (middle trace; Vrest = 263 mV, R_N = 68 MOhm, tau_m = 45 ms), or fired a high frequency burst of spikes and ceased to fire for the remainder of the depolarizing current step (bottom trace; Vrest = 256 mV, R_N = 57 MOhm, tau_m = 22 ms).""",RASP.NASP,75,[Y:<%2000%>:RASP.NASP]{#1},"Hemond P, Epstein D, Boley A, Migliore M, Ascoli GA, Jaffe DB",Distinct classes of pyramidal cells exhibit mutually exclusive firing patterns in hippocampal area CA3b,Hippocampus,2008,18189311,0,,2000,18189311,linking is based on authors' claim.,,
200055931110403,2000,"p417, Fig4A",10403,"""FIGURE 4. Three firing patterns in CA3b pyramidal neurons. A: When current amplitude was adjusted above rheobase to elicit >=4 spikes CA3b pyramidal neurons recorded in the whole-cell configuration fired either a regular, adapting train of action potentials (top trace; Vrest = 258 mV, R_N = 75 MOhm, tau_ m = 34 ms), a train that displayed little adaptation (middle trace; Vrest = 263 mV, R_N = 68 MOhm, tau_m = 45 ms), or fired a high frequency burst of spikes and ceased to fire for the remainder of the depolarizing current step (bottom trace; Vrest = 256 mV, R_N = 57 MOhm, tau_m = 22 ms).""",TSWB.SLN,55,[Y:<%2000%>:TSWB.SLN]{#1},"Hemond P, Epstein D, Boley A, Migliore M, Ascoli GA, Jaffe DB",Distinct classes of pyramidal cells exhibit mutually exclusive firing patterns in hippocampal area CA3b,Hippocampus,2008,18189311,0,,2000,18189311,linking is based on authors' claim.,,
200055086010101,2000,"p562, Fig1A",10101,"""Figure 1. Identi_cation of CA2 Pyramidal Neurons (A) Typical _ring of CA1, CA2, and CA3 pyramidal neurons in response to a 1 s depolarizing current step. Inset shows an expanded trace to illustrate that the slow hyperpolarizing potential following the action potential in CA1 neurons (arrow) is lacking in CA2 neurons.""",TSWB.SLN,55,[Y:<%2000%>:TSWB.SLN]{#1},"Chevaleyre V, Siegelbaum SA",Strong CA2 pyramidal neuron synapses define a powerful disynaptic cortico-hippocampal loop,Neuron,2010,20510860,0,,2000,20510860,linking is based on authors' claim.,,
200168488110201,2001,"p8299, Fig2A3",10201,"""Figure2. Morphology and firing properties of CA3 GCs [granule cells]. A, Whole-cell recorded, biocytin filled, and subsequently reconstructed CA3 GC. ... A3, Accommodating firing pattern of the cell shown in A1 and A2 in response to depolarizing constant current injection.""",TSTUT.ASP.,68,[Y:<%2001%>:TSTUT.ASP.]{#1},"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,Journal of Neuroscience,2010,20554881,0,,2001,20554881,All necessary morphological evidence is present in this self-same publication.,,
200165488110202,2001,"p8299, Fig2B",10202,"""Figure2. Morphology and firing properties of CA3 GCs [granule cells]. ... B, CB and Prox1 immunoreactivity of a CA3 GCs (left) and its firing pattern (right).""",ASP.,65,[Y:<%2001%>:ASP.]{#1},"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,Journal of Neuroscience,2010,20554881,0,,2001,20554881,All necessary morphological evidence is present in this self-same publication.,,
200365301610301,2003,"p2001, Fig3A",10301,"""FIG. 3. Comparison of firing patterns in giant cells and CA3 pyramidal cells. Trains of action potentials were evoked from resting membrane potential by long (500 ms) depolarizing current pulses. Giant cells displayed either regular (A) or irregular (C) firing patterns, clearly different from the strongly accommodating discharge observed in pyramidal cells (D)""",ASP.,65,[Y:<%2003%>:ASP.]{#1},"Savi_ N, Sciancalepore M","Electrophysiological characterization of ""giant"" cells in stratum radiatum of the CA3 hippocampal region",Journal of Neurophysiology,2001,11353016,0,,2003,11353016,All necessary morphological evidence is present in this self-same publication.,,
200365301610303,2003,"p2001, Fig3C",10303,"""FIG. 3. Comparison of firing patterns in giant cells and CA3 pyramidal cells. Trains of action potentials were evoked from resting membrane potential by long (500 ms) depolarizing current pulses. Giant cells displayed either regular (A) or irregular (C) firing patterns, clearly different from the strongly accommodating discharge observed in pyramidal cells (D)""",ASP.,65,[Y:<%2003%>:ASP.]{#1},"Savi_ N, Sciancalepore M","Electrophysiological characterization of ""giant"" cells in stratum radiatum of the CA3 hippocampal region",Journal of Neurophysiology,2001,11353016,0,,2003,11353016,All necessary morphological evidence is present in this self-same publication.,,
200365301610402,2003,"p2002, Fig4B",10402,"""FIG. 4. Block of Ca2+ in_ux affects the giant cell AHPs [afterhyperpolarizations] and increases the firing discharge.""",ASP.,65,[Y:<%2003%>:ASP.]{#1},"Savi_ N, Sciancalepore M","Electrophysiological characterization of ""giant"" cells in stratum radiatum of the CA3 hippocampal region",Journal of Neurophysiology,2001,11353016,0,,2003,11353016,All necessary morphological evidence is present in this self-same publication.,,
200455753310400,2004,"p81, Fig4",10400,"""Fig. 4. Electrophysiology and morphology of a Lucifer yellow-filled cell located in subregion CA3c. ... Recordings were obtained from a small number of cells of this type. Although their electrophysiological properties were generally pyramidal-like, these cells tended to generate more fast spikes than non-bursting cells, and did not display the slow, high-threshold spikes usually associated with burst-type responses. Calibration: 10 mV, 10 ms.""",TSWB.SLN,55,[Y:<%2004%>:TSWB.SLN]{#1},"Bilkey DK, Schwartzkroin PA",Variation in electrophysiology and morphology of hippocampal CA3 pyramidal cells,Brain Research,1990,2357533,0,,2004,2357533,All necessary morphological evidence is present in this self-same publication.,,
200455320010704,2004,"p1290, Fig7D",10704,"""FIG. 7. Spike-frequency adaptation in a CA3c pyramidal cell (A and D), a mossy cell (B and E), and a hilar interneuron (C and F). ... D-F: raw data responses to depolarizing current injection. Calibration bars: 10 mV/0.5 nA, 10 ms. CA3c pyramidal cells show more spike-frequency adaptation than mossy cells (faster time constant); the hilar interneuron shows virtually no adaptation.""",TSWB.SLN,55,[Y:<%2004%>:TSWB.SLN]{#1},"Buckmaster PS, Strowbridge BW, Schwartzkroin PA",A comparison of rat hippocampal mossy cells and CA3c pyramidal cells,Journal of Neurophysiology,1993,8283200,0,,2004,8283200,All necessary morphological evidence is present in this self-same publication.,,
200455320010800,2004,"p1291, Fig8",10800,"""FIG. 8. CA3c pyramidal cells have larger amplitude burst AHPs [afterhyperpolarizations] than mossy cells. CA3c pyramidal cells (CA3c) typically respond to depolarizing current injection with a short burst of spikes followed by an AHP (peak amplitude, 10 mV; latency to peak, 390 ms). In contrast, the mossy cell (M) response consists of a train of spikes that was not followed by an AHP. Amplitude of the injected current pulse was 0.67 nA for the mossy cell and 0.44 nA for the pyramidal cell. Note the greater spike-frequency adaptation of the CA3c pyramidal cell, and the more frequent spontaneous excitatory postsynaptic potentials in the mossy cell record. Action potentials have been truncated by digitization. Both cells had resting membrane potentials of -57 mV. Calibration bars: 10 mV /0.5 nA, 100 ms.""",TSWB.SLN,55,[Y:<%2004%>:TSWB.SLN]{#1},"Buckmaster PS, Strowbridge BW, Schwartzkroin PA",A comparison of rat hippocampal mossy cells and CA3c pyramidal cells,Journal of Neurophysiology,1993,8283200,0,,2004,8283200,All necessary morphological evidence is present in this self-same publication.,,
200576617410101,2005,"p681, Fig1A",10101,"""Figure 1. Electrophysiological characteristics of R and L-M interneurons in area CA3b. A,B: Examples of membrane responses and firing patterns elicited by low and high depolarizing current injections (240 pA, upper traces, and 510 pA, lower traces, respectively). The membrane potential was (70 mV. Adaptation ratio: 4.0 and 2.2 for the R and L-M interneurons, respectively.""",D.RASP.NASP,76,[Y:<%2005%>:D.RASP.NASP]{#1},"Ascoli GA, Brown KM, Calixto E, Card JP, GalvÃÂ n EJ, Perez-Rosello T, Barrionuevo G",Quantitative morphometry of electrophysiologically identified CA3b interneurons reveals robust local geometry and distinct cell classes,Journal of Comparative Neurology,2009,19496174,0,,2005,19496174,All necessary morphological evidence is present in this self-same publication.,,
