X,1015,1044,DG,E,3,,,BPE-GC,BPE-GC,,Bipolar Granule,S010101,Glutamatergic GC:Granule:DG,S010101:Glutamatergic GC:Granule:DG,10,1,11001,packet,,,1,"hilus (612705, 612706, 612707, 612709)",0,0,0,0,-1,,,axons,,,,"612707, 612708, 612709",,,,,,,,,,,,,,,,,,,,,,,,
X,1015,1044,DG,E,3,,,BPE-GC,BPE-GC,,Bipolar Granule,S010101,Glutamatergic GC:Granule:DG,S010101:Glutamatergic GC:Granule:DG,10,1,11001,packet,,,1,"hilus (612705, 612706, 612707, 612709)",0,0,0,0,-1,,,dendrites,,,,"612707, 612708, 612709",,,,,,,,,,,,,,,,,,,,,,,,
X,1015,1044,DG,E,3,,,BPE-GC,BPE-GC,,Bipolar Granule,S010101,Glutamatergic GC:Granule:DG,S010101:Glutamatergic GC:Granule:DG,10,1,11001,packet,,,1,"hilus (612705, 612706, 612707, 612709)",0,0,0,0,-1,,,somata,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
S,1016,1100,DG,E,2,,,DG dhPC,,,,S040401,Glutamatergic PC:Pyramidal:DG,S040401:Glutamatergic PC:Pyramidal:DG,10,1,12003,,,,,,,,,0,-1,,,axons,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
S,1016,1100,DG,E,2,,,DG dhPC,,,,S040401,Glutamatergic PC:Pyramidal:DG,S040401:Glutamatergic PC:Pyramidal:DG,10,1,12003,,,,,,,,,0,-1,,,dendrites,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
S,1016,1100,DG,E,2,,,DG dhPC,,,,S040401,Glutamatergic PC:Pyramidal:DG,S040401:Glutamatergic PC:Pyramidal:DG,10,1,12003,,,,,,,,,0,-1,,,somata,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Y,1017,1076,DG,I,3332,,,TML-like,TML-like,,,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,10,1,11040,,,,0,hilus (630974),0,1,0,0,0,,,axons,630974,630974,630974,,,,,,,,,,,,,,,,,,,,,,,,,
Y,1017,1076,DG,I,3332,,,TML-like,TML-like,,,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,10,1,11040,,,,0,hilus (630974),0,1,0,0,0,,,dendrites,630974,630974,630974,630974,,,,,,,,,,,,,,,,,,,,,,,,
Y,1017,1076,DG,I,3332,,,TML-like,TML-like,,,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,10,1,11040,,,,0,hilus (630974),0,0,0,0,0,,,somata,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
M,1018,1004,DG,I,3303,,,DG Total Molecular Layer,DG TML,DG (i)3303 Total Molecular Layer,DG (i)3303 (00S) Total Molecular Layer,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,4,0,1032,N,,,0,stratum granulosum (3415),1,0,0,0,0,TML 3303 citations,,axons,"3415, 700670","3415, 700670",,"3415, 700670",,,,,,,,,,,,,,,,,,,,,,,,
M,1018,1004,DG,I,3303,,,DG Total Molecular Layer,DG TML,DG (i)3303 Total Molecular Layer,DG (i)3303 (00S) Total Molecular Layer,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,4,0,1032,N,,,0,stratum granulosum (3415),1,0,0,0,0,TML 3303 citations,,dendrites,"3415, 700670","3415, 700670",,"3415, 700670",,,,,,,,,,,,,,,,,,,,,,,,
M,1018,1004,DG,I,3303,,,DG Total Molecular Layer,DG TML,DG (i)3303 Total Molecular Layer,DG (i)3303 (00S) Total Molecular Layer,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,4,0,1032,N,,,0,stratum granulosum (3415),1,0,0,0,0,TML 3303 citations,,somata,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
N,1019,1005,DG,I,3302,,,DG MOLAX,MOLAX,DG (i)3302 MOLAX,DG (i)3302 (00S0) MOLAX,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,4,0,1029,N,,"toal molecular layer, molecular layer directed axons",0,"outer stratum moleculare (631396) / inner stratum moleculare (631396) / stratum granulosum (3795, 611325, 612105, 612391, 612392, 612394, 612395, 701534) / hilus (701534)",1,0,0,0,0,TML-MOLAcitations,"22512307, 24453325, 24108530, 22442084, 26045570",axons,"3795, 611321, 611325, 612105, 612391, 612394, 612395, 631396, 701534","3795, 611321, 611325, 612105, 612391, 612394, 612395, 631396, 701534",,,,,,,,,,,,,,,,,,,,,,,,,,
N,1019,1005,DG,I,3302,,,DG MOLAX,MOLAX,DG (i)3302 MOLAX,DG (i)3302 (00S0) MOLAX,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,4,0,1029,N,,"toal molecular layer, molecular layer directed axons",0,"outer stratum moleculare (631396) / inner stratum moleculare (631396) / stratum granulosum (3795, 611325, 612105, 612391, 612392, 612394, 612395, 701534) / hilus (701534)",1,0,0,0,0,TML-MOLAcitations,"22512307, 24453325, 24108530, 22442084, 26045570",dendrites,"3795,  611325, 612105, 612391, 612393, 612394, 612395, 631396, 701534","3795,  611325, 612105, 612391, 612393, 612394, 612395, 631396, 701534",,"3795,  611325, 612105, 612391, 612394, 612395, 631396, 701534",,,,,,,,,,,,,,,,,,,,,,,,
N,1019,1005,DG,I,3302,,,DG MOLAX,MOLAX,DG (i)3302 MOLAX,DG (i)3302 (00S0) MOLAX,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,4,0,1029,N,,"toal molecular layer, molecular layer directed axons",0,"outer stratum moleculare (631396) / inner stratum moleculare (631396) / stratum granulosum (3795, 611325, 612105, 612391, 612392, 612394, 612395, 701534) / hilus (701534)",1,0,0,0,0,TML-MOLAcitations,"22512307, 24453325, 24108530, 22442084, 26045570",somata,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
P,1020,1075,DG,I,3300,p,Sub_100,DG Wide-arbor Neurogliaform,DG Wide NGF,DG (i)3300p-Sub_100 Wide-arbor Neurogliaform,DG (i)3300p-Sub_100 (S000) Wide-arbor Neurogliaform,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,5,0,1035,packet,,,0,"outer stratum moleculare (630882, 630884, 630890)",0,0,0,0,0,,,axons,"630882, 630884, 630890","630882, 630884, 630890",,,,,,,,,,,,,,,,"630882, 630884, 630890",,,,,,,,,,
P,1020,1075,DG,I,3300,p,Sub_100,DG Wide-arbor Neurogliaform,DG Wide NGF,DG (i)3300p-Sub_100 Wide-arbor Neurogliaform,DG (i)3300p-Sub_100 (S000) Wide-arbor Neurogliaform,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,5,0,1035,packet,,,0,"outer stratum moleculare (630882, 630884, 630890)",0,0,0,0,0,,,dendrites,"630882, 630884, 630890","630882, 630884, 630890",,,,,,,,,,,,,,,,,,,,,,,,,,
P,1020,1075,DG,I,3300,p,Sub_100,DG Wide-arbor Neurogliaform,DG Wide NGF,DG (i)3300p-Sub_100 Wide-arbor Neurogliaform,DG (i)3300p-Sub_100 (S000) Wide-arbor Neurogliaform,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,5,0,1035,packet,,,0,"outer stratum moleculare (630882, 630884, 630890)",0,0,0,0,0,,,somata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,1021,1024,DG,I,3300,,,DG COM-MOPP,DG COM-MOPP,DG (i)3300 COM-MOPP,DG (i)3300 (SS00) COM-MOPP,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,5,1,1016,packet,,,0,"outer stratum moleculare (630946) / inner stratum moleculare (630946, 701182)",0,0,0,0,0,,,axons,"630946, 701182","630946, 701182",,,,,,,,,,,,,,,,,,,,,,,,,,
P,1021,1024,DG,I,3300,,,DG COM-MOPP,DG COM-MOPP,DG (i)3300 COM-MOPP,DG (i)3300 (SS00) COM-MOPP,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,5,1,1016,packet,,,0,"outer stratum moleculare (630946) / inner stratum moleculare (630946, 701182)",0,0,0,0,0,,,dendrites,"630946, 701182","630946, 701182",,,,,,,,,,,,,,,,,,,,,,,,,,
P,1021,1024,DG,I,3300,,,DG COM-MOPP,DG COM-MOPP,DG (i)3300 COM-MOPP,DG (i)3300 (SS00) COM-MOPP,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,5,1,1016,packet,,,0,"outer stratum moleculare (630946) / inner stratum moleculare (630946, 701182)",0,0,0,0,0,,,somata,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
S,1022,1102,DG,I,3300,,,IS COM-MOPP,,,,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11031.3,packet,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,1022,1102,DG,I,3300,,,IS COM-MOPP,,,,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11031.3,packet,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,1022,1102,DG,I,3300,,,IS COM-MOPP,,,,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11031.3,packet,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,1023,1006,DG,I,3222,,,DG Outer Molecular Layer,DG OML,DG (i)3222 Outer Molecular Layer,DG (i)3222 (00S0) Outer Molecular Layer,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,5,1,1031,M,,outer molecular layer,0,"stratum granulosum (611324, 631392)",1,0,0,0,0,OML citations,10482760,axons,"611320, 611324, 631392",,,,,,,,,,,,,,,,,,,,,,,,,,,
N,1023,1006,DG,I,3222,,,DG Outer Molecular Layer,DG OML,DG (i)3222 Outer Molecular Layer,DG (i)3222 (00S0) Outer Molecular Layer,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,5,1,1031,M,,outer molecular layer,0,"stratum granulosum (611324, 631392)",1,1,0,0,0,OML citations,10482760,dendrites,"611320, 611324, 631392","611320, 611324, 631392","611324, 631392","611320, 611324, 631392",,,,,,,,,,,,,,,,,,,,,,,,
N,1023,1006,DG,I,3222,,,DG Outer Molecular Layer,DG OML,DG (i)3222 Outer Molecular Layer,DG (i)3222 (00S0) Outer Molecular Layer,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,5,1,1031,M,,outer molecular layer,0,"stratum granulosum (611324, 631392)",1,1,0,0,0,OML citations,10482760,somata,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
P,1024,1078,DG,I,3200,,,DG Molecular Layer,DG Molecular Layer,DG (i)3200 Molecular Layer,DG (i)3200 (S000) Molecular Layer,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,10,1,1030,packet,,,0,"outer stratum moleculare (630958, 701188)",0,0,0,0,0,,,axons,"630958, 701188",,,,,,,,,,,,,,,,,,,,,,,,,,,
P,1024,1078,DG,I,3200,,,DG Molecular Layer,DG Molecular Layer,DG (i)3200 Molecular Layer,DG (i)3200 (S000) Molecular Layer,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,10,1,1030,packet,,,0,"outer stratum moleculare (630958, 701188)",0,0,0,0,0,,,dendrites,"630958, 701188","630958, 701188",,,,,,,,,,,,,,,,,,,,,,,,,,
P,1024,1078,DG,I,3200,,,DG Molecular Layer,DG Molecular Layer,DG (i)3200 Molecular Layer,DG (i)3200 (S000) Molecular Layer,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,10,1,1030,packet,,,0,"outer stratum moleculare (630958, 701188)",0,0,0,0,0,,,somata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,1025,1016,DG,I,3100,p,CA1_3000,IS-1,IS-1,,,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11028,packet,,,0,outer stratum moleculare (630960),0,0,0,0,1,,,axons,630960,630960,,,1,,,,,,,,,,,,,,,,,,,,,,,
X,1025,1016,DG,I,3100,p,CA1_3000,IS-1,IS-1,,,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11028,packet,,,0,outer stratum moleculare (630960),0,0,0,0,1,,,dendrites,630960,,,,1,,,,,,,,,,,,,,,,,,,,,,,
X,1025,1016,DG,I,3100,p,CA1_3000,IS-1,IS-1,,,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11028,packet,,,0,outer stratum moleculare (630960),0,0,0,0,1,,,somata,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Y,1026,1081,DG,I,3002,p,CA3_00020-Sub_100,SPI,,,,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,10,1,11038,packet,,,0,outer stratum moleculare (631168),0,0,0,0,0,,,axons,631168,,,,,,,,,,,,,,,,,631168,,,,,,,,,,
Y,1026,1081,DG,I,3002,p,CA3_00020-Sub_100,SPI,,,,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,10,1,11038,packet,,,0,outer stratum moleculare (631168),0,0,0,0,0,,,dendrites,631168,,,631168,,,,631168,,,,,,,,,,,,,,,,,,,,
Y,1026,1081,DG,I,3002,p,CA3_00020-Sub_100,SPI,,,,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,10,1,11038,packet,,,0,outer stratum moleculare (631168),0,0,0,0,0,,,somata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,1028,1007,DG,I,3000,p,Sub_100,DG Neurogliaform,DG NGF,DG (i)3000p-Sub_100 Neurogliaform,DG (i)3000p (S000) Neurogliaform,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,4,1,1034,N,,,0,"stratum moleculare outer (612052, 630016, 630376)",0,0,0,0,0,neuroglilaform citations,,axons,"612051, 630016, 630376",,,,,,,,,,,,,,,,,630016,,,,,,,,,,
N,1028,1007,DG,I,3000,p,Sub_100,DG Neurogliaform,DG NGF,DG (i)3000p-Sub_100 Neurogliaform,DG (i)3000p (S000) Neurogliaform,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,4,1,1034,N,,,0,"stratum moleculare outer (612052, 630016, 630376)",0,0,0,0,0,neuroglilaform citations,,dendrites,"612051, 612052, 630016, 630376",,"""-612052""","""-612052""",,"""-612052""","""-612052""","""-612052""","""-612052""",,"""-612052""","""-612052""","""-612052""",,"""-612052""","""-612052""","""-612052""",,"""-612052""","""-612052""","""-612052""","""-612052""","""-612052""","""-612052""","""-612052""","""-612052""",,
N,1028,1007,DG,I,3000,p,Sub_100,DG Neurogliaform,DG NGF,DG (i)3000p-Sub_100 Neurogliaform,DG (i)3000p (S000) Neurogliaform,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,4,1,1034,N,,,0,"stratum moleculare outer (612052, 630016, 630376)",0,0,0,0,0,neuroglilaform citations,,somata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,1029,1008,DG,I,3000,,,DG MOPP,MOPP,DG (i)3000 MOPP,DG (i)3000 (SS00) MOPP,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,2,0,1033,N,,molecular layer perforant path-associated--neurogliaform cell,0,"outer stratum moleculare (3786, 611666, 612053, 612054, 612055, 630016, 630172, 630828, 630857) / inner stratum moleculare (1412, 3786, 611225, 611231, 611674, 611860, 611862, 611996, 612024, 612277)",0,0,0,0,0,MOPP-NGF citations,"22623913, 28793251",axons,"372, 423, 3786,  611226, 611231, 611233, 611236, 611384, 611390, 611666, 611674, 611860, 611862, 612053, 612054, 612055, 612056, 612531, 612533, 630172, 630181, 630828",,"""-372, -423, -611226""","""-372, -423, -611226""",,"""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""",,"""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""",,"""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""",,"""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""","""-372, -423, -611226""",,
N,1029,1008,DG,I,3000,,,DG MOPP,MOPP,DG (i)3000 MOPP,DG (i)3000 (SS00) MOPP,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,2,0,1033,N,,molecular layer perforant path-associated--neurogliaform cell,0,"outer stratum moleculare (3786, 611666, 612053, 612054, 612055, 612422, 630016, 630172, 630828, 630857) / inner stratum moleculare (1412, 3786, 611225, 611231, 611674, 611860, 611862, 611996, 612024, 612277, 612422)",0,0,0,0,0,MOPP-NGF citations,"22623913, 28793251",dendrites,"372, 405, 611225, 611231, 611384, 611390, 611666, 611860, 611862, 611996, 612053, 612054, 612055, 630172, 630181, 630673, 630693, 630773, 630828, 630857",,"""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""",,"""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""",,"""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""",,"""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""",,"""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""","""-372, -405, -611225, -612052""",,
N,1029,1008,DG,I,3000,,,DG MOPP,MOPP,DG (i)3000 MOPP,DG (i)3000 (SS00) MOPP,S100601,Ivy/Neurogliaform Family:MOPP-like:DG,S100601:Ivy/Neurogliaform Family:MOPP-like:DG,2,0,1033,N,,molecular layer perforant path-associated--neurogliaform cell,0,"outer stratum moleculare (3786, 611666, 612053, 612054, 612055, 612422, 630016, 630172, 630828, 630857) / inner stratum moleculare (1412, 3786, 611225, 611231, 611674, 611860, 611862, 611996, 612024, 612277, 612422)",0,0,0,0,0,MOPP-NGF citations,"22623913, 28793251",somata,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
S,1030,1098,DG,I,3000,,,DG IS MOPP,DG IS MOPP,DG (i)3000 Interneuron Specific MOPP,DG (i)3000 (S000) Interneuron Specific MOPP,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11031.5,packet,,,0,outer stratum moleculare (612422),0,0,0,0,1,,,axons,612422,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,1030,1098,DG,I,3000,,,DG IS MOPP,DG IS MOPP,DG (i)3000 Interneuron Specific MOPP,DG (i)3000 (S000) Interneuron Specific MOPP,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11031.5,packet,,,0,outer stratum moleculare (612422),0,0,0,0,1,,,dendrites,612422,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,1030,1098,DG,I,3000,,,DG IS MOPP,DG IS MOPP,DG (i)3000 Interneuron Specific MOPP,DG (i)3000 (S000) Interneuron Specific MOPP,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11031.5,packet,,,0,outer stratum moleculare (612422),0,0,0,0,1,,,somata,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,1031,1027,DG,I,2333,,,DG AIPRIM,AIPRIM,DG (i)2333 AIPRIM,DG (i)2333 (000S) AIPRIM,S131101,Collateral-related:SMi-H-targeting:DG,S131101:Collateral-related:SMi-H-targeting:DG,4,1,1008,N,,,0,"hilus (612482, 612485, 612487, 630020)",1,1,0,0,0,,"24108530, 26045570, 24920624, 9104599",axons,,"612482, 612485, 612487, 630020","612482, 612485, 612487, 630020","612481, 612482, 612485, 612487, 630020",,,,,,,,,,,,,,,,,,,,,,,,
N,1031,1027,DG,I,2333,,,DG AIPRIM,AIPRIM,DG (i)2333 AIPRIM,DG (i)2333 (000S) AIPRIM,S131101,Collateral-related:SMi-H-targeting:DG,S131101:Collateral-related:SMi-H-targeting:DG,4,1,1008,N,,,0,"hilus (612482, 612485, 612487, 630020)",1,1,0,0,0,,"24108530, 26045570, 24920624, 9104599",dendrites,"612487, 630020","612487, 630020","612487, 630020","612482, 612487, 630020",,,,,,,,,,,,,,,,,,,,,,,,
N,1031,1027,DG,I,2333,,,DG AIPRIM,AIPRIM,DG (i)2333 AIPRIM,DG (i)2333 (000S) AIPRIM,S131101,Collateral-related:SMi-H-targeting:DG,S131101:Collateral-related:SMi-H-targeting:DG,4,1,1008,N,,,0,"hilus (612482, 612485, 612487, 630020)",1,1,0,0,0,,"24108530, 26045570, 24920624, 9104599",somata,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
N,1032,1009,DG,I,2322,,,DG HICAP,HICAP,DG (i)2322 HICAP,DG (i)2322 (00SS) HICAP,S131101,Collateral-related:SMi-H-targeting:DG,S131101:Collateral-related:SMi-H-targeting:DG,3,0,1017,N,,hilar commissural-associational pathway related,0,"stratum granulosum (611323, 611664, 611858, 630157, 630816, 700668) / hilus (402, 441, 3792, 611222, 611664, 611686, 611858, 612208, 612209, 630153, 630157, 630816, 630819, 630827, 700428)",1,0,0,0,0,HICAP citations,"22218089, 24453325, 24108530, 24920624, 8542057",axons,,"441, 3792, 611222, 611323, 611664, 611686, 611858, 612001, 612018, 612026, 612208, 612209, 612280, 612535, 630153, 630157, 630717, 630816, 630819, 630827, 700428, 700450, 700668",,,"""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""","""-611222""",,
N,1032,1009,DG,I,2322,,,DG HICAP,HICAP,DG (i)2322 HICAP,DG (i)2322 (00SS) HICAP,S131101,Collateral-related:SMi-H-targeting:DG,S131101:Collateral-related:SMi-H-targeting:DG,3,0,1017,N,,hilar commissural-associational pathway related,0,"stratum granulosum (611323, 611664, 611858, 630157, 630816, 700668) / hilus (402, 441, 3792, 611222, 611664, 611686, 611858, 612208, 612209, 630153, 630157, 630816, 630819, 630827, 700428)",1,1,0,0,0,HICAP citations,"22218089, 24453325, 24108530, 24920624, 8542057",dendrites,"402, 611323, 611664, 612208, 630153, 630157, 630639, 630675, 630691, 630771, 631816, 700428, 700450","611222, 611323, 611664, 612208, 630153, 630157, 630816, 700428, 700450","611222, 611323, 611664, 612208, 630153, 630157, 630816, 700428, 700450","3792,  611222, 611323, 611664, 611858, 611992, 611996, 612208, 612275, 630153, 630157, 630633, 630679, 630685, 630805, 630811, 630816, 630819, 700428, 700450",,,,,,,,,,,,,,,,,,,,,,,,
N,1032,1009,DG,I,2322,,,DG HICAP,HICAP,DG (i)2322 HICAP,DG (i)2322 (00SS) HICAP,S131101,Collateral-related:SMi-H-targeting:DG,S131101:Collateral-related:SMi-H-targeting:DG,3,0,1017,N,,hilar commissural-associational pathway related,0,"stratum granulosum (611323, 611664, 611858, 630157, 630816, 700668) / hilus (402, 441, 3792, 611222, 611664, 611686, 611858, 612208, 612209, 630153, 630157, 630816, 630819, 630827, 700428)",1,1,0,0,0,HICAP citations,"22218089, 24453325, 24108530, 24920624, 8542057",somata,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
P,1033,1106,DG,I,2322,,,DG IS IMOT,DG IS IMOT,DG (i)2322 Interneuron Specific IMOT,DG (i)2322 (0SSS) Interneuron Specific IMOT,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,5,1,1018,packet,,,0,"inner stratum moleculare (701191, 701192) / stratum granulosum (701191, 701193) / hilus (701193)",1,0,0,0,1,,,axons,,"701191, 701192, 701193",,,,,,,,,,,,,,,,,,,,,,,,,,
P,1033,1106,DG,I,2322,,,DG IS IMOT,DG IS IMOT,DG (i)2322 Interneuron Specific IMOT,DG (i)2322 (0SSS) Interneuron Specific IMOT,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,5,1,1018,packet,,,0,"inner stratum moleculare (701191, 701192) / stratum granulosum (701191, 701193) / hilus (701193)",1,1,0,0,1,,,dendrites,"701191, 701192, 701193","701191, 701192, 701193","701191, 701192, 701193","701191, 701192, 701193",,,,,,,,,,,,,,,,,,,,,,,,
P,1033,1106,DG,I,2322,,,DG IS IMOT,DG IS IMOT,DG (i)2322 Interneuron Specific IMOT,DG (i)2322 (0SSS) Interneuron Specific IMOT,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,5,1,1018,packet,,,0,"inner stratum moleculare (701191, 701192) / stratum granulosum (701191, 701193) / hilus (701193)",1,0,0,0,1,,,somata,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
X,1034,1017,DG,I,2313,p,CA3_03000-CA1_2000,IS-3 proj,IS-3 proj,,,S091201,Interneuron Specific:IS:DG,S091201:Interneuron Specific:IS:DG,10,1,11031,packet,,,0,hilus (630966),1,1,0,0,1,,,axons,,630966,630966,630966,,630966,,,,,,,,,,,,,,,,,,,,,,
