ReferenceID,Cell ID,Location in reference,FTQ_ID,Material Used,Ephys Parameters Extracted,Ephys_Paramaters_ID,Interpretation,Authors,Title,Journal/Book,Year,PMID/ISBN,pmid_isbn_page,Interpretation Notes,Linking Cell ID,Linking PMID,Linking Quote,Linking Quote Location,Linking_pmid_isbn_page,1
100101768730000,1001,"p13758, left top",30000,"""Both GCs [granule cells] and SGCs [semilunar granule cells] <% 1001 %> rest at relatively hyperpolarized membrane potentials (_74.7 +/- 6.3 and _78.0 +/- 8.1 mV, respectively; n = 10 and 11; p > 0.05) and have overshooting action potentials (AP amplitude, 79.0 +/- 4.9 and 85.6 +/- 2.3 mV, respectively; p = 0.05).""",Vrest,01,[Y:<%1001%>:Vrest]{#1},"Williams PA, Larimer P, Gao Y, Strowbridge BW.",Semilunar granule cells: glutamatergic neurons in the rat dentate gyrus with axon collaterals in the inner molecular layer.,Journal of Neuroscience,2007,18077687,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",1001,18077687,All necessary morphological evidence is present in this self-same publication.,,,1004
100207742920100,1002,"p1521, Tab1",20100,"""Table 1: Physiological properties of neurons <% 1002 %> in the hilus and fascia dentata of the hippocampal formation""",Apwidth,07,[Y:<%1002%>:Apwidth]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,476
100205742920100,1002,"p1521, Tab1",20100,"""Table 1: Physiological properties of neurons <% 1002 %> in the hilus and fascia dentata of the hippocampal formation""",fAHP,05,[Y:<%1002%>:fAHP]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,,1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,475
100208742920100,1002,"p1521, Tab1",20100,"""Table 1: Physiological properties of neurons <% 1002 %> in the hilus and fascia dentata of the hippocampal formation""",maxFR,08,[Y:<%1002%>:maxFR]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,,1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,477
100202742920100,1002,"p1521, Tab1",20100,"""Table 1: Physiological properties of neurons <% 1002 %> in the hilus and fascia dentata of the hippocampal formation""",Rin,02,[Y:<%1002%>:Rin]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,,1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,473
100210742920100,1002,"p1521, Tab1",20100,"""Table 1: Physiological properties of neurons <% 1002 %> in the hilus and fascia dentata of the hippocampal formation""",sag,10,[Y:<%1002%>:sag]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,479
100209742920100,1002,"p1521, Tab1",20100,"""Table 1: Physiological properties of neurons <% 1002 %> in the hilus and fascia dentata of the hippocampal formation""",sAHP,09,[Y:<%1002%>:sAHP]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,,1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,478
100203742920100,1002,"p1521, Tab1",20100,"""Table 1: Physiological properties of neurons <% 1002 %> in the hilus and fascia dentata of the hippocampal formation""",tau,03,[Y:<%1002%>:tau]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,,1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,474
100201742920100,1002,"p1521, Tab1",20100,"""Table 1: Physiological properties of neurons <% 1002 %> in the hilus and fascia dentata of the hippocampal formation""",Vrest,01,[Y:<%1002%>:Vrest]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,472
100206742910503,1002,"p1525, Fig5C",10503,"""FIG. 5. Paired morphology and physiology of a hilar mossy cell <% 1002 %>. ... C: voltage responses to current injections of -150 to +150 pA in 50-pA increments and -40 to +40 pA in 10-pA increments. All responses, except the action potentials, are averages of 5–15 trials. _0 [time constant] = 49 ms; action potential half-width = 0.89 ms.""",APampl,06,[Y:<%1002%>:APampl]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,467
100204742910503,1002,"p1525, Fig5C",10503,"""FIG. 5. Paired morphology and physiology of a hilar mossy cell <% 1002 %>. ... C: voltage responses to current injections of -150 to +150 pA in 50-pA increments and -40 to +40 pA in 10-pA increments. All responses, except the action potentials, are averages of 5–15 trials. _0 [time constant] = 49 ms; action potential half-width = 0.89 ms.""",Vthresh,04,[Y:<%1002%>:Vthresh]{#1},"Lübke J, Frotscher M, Spruston N.",Specialized electrophysiological properties of anatomically identified neurons in the hilar region of the rat fascia dentata.,Journal of Neuroscience,1998,9497429,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",1002,9497429,All necessary morphological evidence is present in this self-same publication.,,,466
100402171620100,1004,"p3998, Tab1",20100,"""Table 1. Membrane properties of granule-like neurons <% 1004 %> and granule cells in the granule cell layer [of the dentate gyrus] of pilocarpine-treated rats and saline-treated controls""",Rin,02,[Y:<%1004%>:Rin]{#1},"Mott DD, Turner DA, Okazaki MM, Lewis DV.",Interneurons of the dentate-hilus border of the rat dentate gyrus: morphological and electrophysiological heterogeneity.,Journal of Neuroscience,1997,9151716,0,,1004,9151716,All necessary morphological evidence is present in this self-same publication.,,,568
100403171620100,1004,"p3998, Tab1",20100,"""Table 1. Membrane properties of granule-like neurons <% 1004 %> and granule cells in the granule cell layer [of the dentate gyrus] of pilocarpine-treated rats and saline-treated controls""",tau,03,[Y:<%1004%>:tau]{#1},"Mott DD, Turner DA, Okazaki MM, Lewis DV.",Interneurons of the dentate-hilus border of the rat dentate gyrus: morphological and electrophysiological heterogeneity.,Journal of Neuroscience,1997,9151716,0,,1004,9151716,All necessary morphological evidence is present in this self-same publication.,,,569
100401171620100,1004,"p3998, Tab1",20100,"""Table 1. Membrane properties of granule-like neurons <% 1004 %> and granule cells in the granule cell layer [of the dentate gyrus] of pilocarpine-treated rats and saline-treated controls""",Vrest,01,[Y:<%1004%>:Vrest]{#1},"Mott DD, Turner DA, Okazaki MM, Lewis DV.",Interneurons of the dentate-hilus border of the rat dentate gyrus: morphological and electrophysiological heterogeneity.,Journal of Neuroscience,1997,9151716,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",1004,9151716,All necessary morphological evidence is present in this self-same publication.,,,567
100408171610703,1004,"p4000, Fig7C",10703,"""Figure 7. Patterns of spike frequency adaptation in interneurons [in the dentate gyrus]. ... C, This graph shows the interspike interval (ISI) during the train plotted against the number of the interval for the TML cell <% 1004 %> in A. The amplitude of the current injection (in nA) is indicated on the right. The increase in ISI duration is apparent at low current injection strengths as well as at higher currents, and in each case the ISI more than doubles by the end of the train.""",maxFR,08,[Y:<%1004%>:maxFR]{#1},"Mott DD, Turner DA, Okazaki MM, Lewis DV.",Interneurons of the dentate-hilus border of the rat dentate gyrus: morphological and electrophysiological heterogeneity.,Journal of Neuroscience,1997,9151716,0,,1004,9151716,All necessary morphological evidence is present in this self-same publication.,,,553
100406171610801,1004,"p4002, Fig8A",10801,"""Figure 8. Changes in spike amplitude and duration during repetitive ﬁring. A, Data from a normally adapting  (TML [total molecular layer] cell <% 1004 %>;  top  row) and a nonadapting (GCL [granule cell layer] cell; middle row) interneuron and from a granule cell (bottom row) [in the dentate gyrus]. For each cell, a spike train elicited by injected depolarizing current (left column), the superimposed traces of the ﬁrst (solid line) and ﬁfth (dotted line) spike of the train (middle column), and a graph of spike duration (A.P. [action potential] Duration) versus spike number (A. P. Number) during the train is shown. The depolarizing current injection was 0.2 nA for the interneurons and 0.14 nA for the granule cell. Note that in the nonadapting cell neither the spike amplitude nor duration changed during the train. In contrast, marked changes in both of these parameters were apparent in all other cell types tested. B, Comparison of the effect of repetitive ﬁring on the amplitude  of the action potential. The bar graph depicts the amplitude of the ﬁfth action potential of a train expressed as a percentage of the ﬁrst action potential of the train in each of the three classes of interneurons and granule cells. In this ﬁgure, bars and error bars represent the mean 6 SEM (**p , 0.01). C, Comparison of the effect of repetitive ﬁring on the duration of the action potential. The bar graph represents the duration of the ﬁfth spike of the train as a percentage of the duration of the ﬁrst spike (**p , 0.01; ***p , 0.001). Note the striking lack of a change in the spike duration in nonadapting cells as compared with all other cell types.""",APampl,06,[Y:<%1004%>:APampl]{#1},"Mott DD, Turner DA, Okazaki MM, Lewis DV.",Interneurons of the dentate-hilus border of the rat dentate gyrus: morphological and electrophysiological heterogeneity.,Journal of Neuroscience,1997,9151716,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",1004,9151716,All necessary morphological evidence is present in this self-same publication.,,,555
100407171610801,1004,"p4002, Fig8A",10801,"""Figure 8. Changes in spike amplitude and duration during repetitive ﬁring. A, Data from a normally adapting  (TML [total molecular layer] cell <% 1004 %>;  top  row) and a nonadapting (GCL [granule cell layer] cell; middle row) interneuron and from a granule cell (bottom row) [in the dentate gyrus]. For each cell, a spike train elicited by injected depolarizing current (left column), the superimposed traces of the ﬁrst (solid line) and ﬁfth (dotted line) spike of the train (middle column), and a graph of spike duration (A.P. [action potential] Duration) versus spike number (A. P. Number) during the train is shown. The depolarizing current injection was 0.2 nA for the interneurons and 0.14 nA for the granule cell. Note that in the nonadapting cell neither the spike amplitude nor duration changed during the train. In contrast, marked changes in both of these parameters were apparent in all other cell types tested. B, Comparison of the effect of repetitive ﬁring on the amplitude  of the action potential. The bar graph depicts the amplitude of the ﬁfth action potential of a train expressed as a percentage of the ﬁrst action potential of the train in each of the three classes of interneurons and granule cells. In this ﬁgure, bars and error bars represent the mean 6 SEM (**p , 0.01). C, Comparison of the effect of repetitive ﬁring on the duration of the action potential. The bar graph represents the duration of the ﬁfth spike of the train as a percentage of the duration of the ﬁrst spike (**p , 0.01; ***p , 0.001). Note the striking lack of a change in the spike duration in nonadapting cells as compared with all other cell types.""",APwidth,07,[Y:<%1004%>:APwidth]{#1},"Mott DD, Turner DA, Okazaki MM, Lewis DV.",Interneurons of the dentate-hilus border of the rat dentate gyrus: morphological and electrophysiological heterogeneity.,Journal of Neuroscience,1997,9151716,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",1004,9151716,All necessary morphological evidence is present in this self-same publication.,,,556
