Area,Cell type,Uniq ID,PMID/ISBN/DOI,Figure number,ReferenceID,Istim (pA),Tstim (ms),Reference ID,Transient 1,Transient 2,Transient 3,Transient 4,Steady State,Steady State,Notes,OVERALL FIRING PATTERN (old classification),Alternative classification,Delay (ms),PFS(ms),SWA (mV),,NISI, ISIAV (ms),SD (ms),Max ISI (ms),Min ISI (ms),1st ISI (ms),ISIAV1-2  (ms),ISIAV1-3 (ms),ISIAV1-4 (ms),Last ISI (ms),ISIAVn-n-1 (ms),ISIAVn-n-2 (ms),ISIAVn-n-3 (ms),MaxISI/MinISI,MaxISIn /ISIn-1,MaxISIn /ISIn+1,AI = (ISIAVn-n-2 - ISIAV1-3)/ ISIAVn-n-2,RDmax    (RDi=|ISIi-ISIAV|/ISIAV ),DF=(Delay-2 ISIAV1-2)/Delay,SF=(PSF-2 ISIAVn-n-1)/PSF,Tmax(scaled),ISImax(scaled),ISIav (scaled),SD(scaled),Slope,Intercept,Slope1,Intercept1,Css (Yc1),Xc1,Slope2,Intercept2,Slope3,Intercept3,Xc2,Yc2,F1-2,F1-2crit,F2-3,F2-3crit,F3-4,F3-4crit,P1-2,P2-3,P3-4,P1-2uv,P2-3uv,P3-4uv,,ISIi/ISIi-1,i,"ISIav(i,n)/ISI1,i-1",MaxISIj /ISIj-1,MaxISIj /ISIj+1,NISI_c, ISIAV (ms)_c,Max ISI (ms)_c,Min ISI (ms)_c,1st ISI (ms)_c,Tmax(scaled) _c,ISImax(scaled)_c,ISIav (scaled) _c,SD(scaled) _c,Slope_c,Intercept_c,no value_c,Intercept1_c,Css (Yc1) _c,Xc1_c,Slope2_c,Intercept2_c,Slope3_c,Intercept3_c,Xc2_c,Yc2_c,F1-2_c,F1-2crit_c,F2-3_c,F2-3crit_c,F3-4_c,F3-4crit_c,P1-2_c,P2-3_c,P3-4_c,P1-2uv_c,P2-3uv_c,P3-4uv_c, trace #,,,,,,,,Subtypes,,Original  FP names ,,OVERALL FIRING PATTERN,M_2p,C_2p,M_3p,C1_3p,C2_3p,M1_4p,C1_4p,M2_4p,C2_4p,N_ISI_cut_3p,N_ISI_cut_4p,F_12,F_crit_12,F_23,F_crit_23,F_34,F_crit_34,P_12,P_12_UV,P_23,P_23_UV,P_34,P_34_UV,M_FASP,C_FASP,N_ISI_cut_FASP,,,,ISI1,ISI2,ISI3,ISI4,ISI5,ISI6,ISI7,ISI8,ISI9,ISI10,ISI11,ISI12,ISI13,ISI14,ISI15,ISI16,ISI17,ISI18,ISI19,ISI20,ISI21,ISI22,ISI23,ISI24,ISI25,ISI26,ISI27,ISI28,ISI29,ISI30,ISI31,ISI32,ISI33,ISI34,ISI35,ISI36,ISI37,ISI38,ISI39,ISI40,ISI41,ISI42,ISI43,ISI44,ISI45,ISI46,ISI47,ISI48,ISI49,ISI50,ISI51,ISI52,ISI53,ISI54,ISI55,ISI56,ISI57,ISI58,ISI59,ISI60,ISI61,ISI62,ISI63,ISI64,ISI65,ISI66,ISI67,ISI68,ISI69,ISI70,ISI71,ISI72,ISI73,ISI74,ISI75,ISI76,ISI77,ISI78,ISI79,ISI80,ISI81,ISI82,ISI83,ISI84,ISI85,ISI86,ISI87,ISI88,ISI89,ISI90,ISI91,ISI92,ISI93,ISI94,ISI95,ISI96,ISI97,ISI98,ISI99,ISI100,ISI101,ISI102,ISI103,ISI104,ISI105,ISI106,ISI107,ISI108,ISI109
CA3 ,CA3 Basket (i)22232,2043,21068319,"Fig. 1b, left ( Fast-spiking basket cell)",204351831910102,no value,774.857,,,,ASP.,,,.SLN,,ASP.SLN,,4.286,200.571,0,,40,14.142875,3.014099986,21.429,8.571,10,10,10.47633333,10,21.429,18.5715,18.57166667,17.5,2.500175009,1.363688431,no value,0.435896976,0.515179905,-3.666355576,0.814813707,64.8366585,2.500175009,1.650084588,0.351662582,0.015046483,1.208823925,0.015932097,1.194357723,2.066783157,54.75898167,0.022268756,1.142803482,0.013695601,1.268550038,14.66747817,1.469429968,2.7643519,1.716687144,0.971541839,0.582517323,1.10289594,1.716687144,0.000250729,0.541512186,0.490780692,0.000655446,0.487554295,0.499714561,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,84,,,,,,,,2-043-1,Single type,,,ASP.SLN,0.015046483,1.208823925,0.015046483,1.208823925,2.421427791,0.015141952,1.208770646,0.01490474,1.213307429,0,14,2.77645559,1.704465067,1,1.704465067,no value,no value,no value,2.88E-04,0.070488442,no value,no value,no value,no value,no value,no value,,,,10,10,11.429,8.571,10,11.429,12.857,11.429,11.428,11.429,11.428,15.715,11.428,11.429,15.714,11.429,14.285,14.286,12.857,12.857,14.286,15.714,12.857,17.143,14.286,15.714,15.715,14.285,15.715,15.714,12.857,20,15.714,18.572,18.571,18.572,14.285,18.572,15.714,21.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA3, CA3 Basket-CCK (i)22232,2044,21068319,"Fig. 1b, right (Regular-spiking basket cell)",204458831910103,400,747.082,,,,ASP.,ASP,,,,ASP.NASP,Bonferroni correction,6.849,10.096,0,,32,22.73115625,5.070852051,30.137,8.589,8.589,9.589,11.872,12.67125,27.397,28.082,26.484,26.71225,3.508790313,1.157868449,1.10001095,0.551729346,0.622148565,-1.800116805,-4.562995246,83.68937012,3.508790313,2.646542816,0.590389108,0.018501978,1.941222812,0.06540866,1.37179778,2.990439534,24.74659713,0.084606776,1.265451949,0.008187482,2.536064825,16.62685973,2.672196947,4.221603489,1.840871689,1.499917476,1.840871689,1.045828499,1.840871689,0.005534163,0.006867511,0.019543215,0.013521346,0.016155921,0.124155724,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,85,,,,,,,,2-044-1,Single type,,,ASP.NASP,0.018501978,1.941222812,0.059075136,1.416702854,3.005135087,0.084606641,1.26545428,0.008187209,2.536081041,13,9,3.855752783,1.82213229,2.158438369,1.82213229,1.134748748,1.82213229,no value,0.01825865,no value,0.014243008,0.018212812,no value,no value,no value,no value,,,,8.589,10.589,16.438,15.069,15.068,19.178,19.178,19.178,21.918,21.918,23.288,23.288,23.287,24.658,24.657,23.288,24.657,26.028,24.657,26.028,26.027,23.288,28.767,23.288,26.027,26.027,26.028,30.137,27.397,23.288,28.767,27.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA3,CA3 Bistratified (i)03333,2045,,,,,,,,,,,,,,*No_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,2-045-1,,,,*No_data,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA3,CA3 Ivy (i)03333,2046,,,,,,,,,,,,,,*No_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,2-046-1,,,,*No_data,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA3,CA3 Horizontal AA (i)00012,2047,20529124,"Fig. 1A, middle",204765912410101,400,791.22809,,,,ASP.,,,,,ASP.,,6.4328,15.20468,0,,58,13.28896948,3.263902758,19.29824,4.6783,6.43277,5.555535,6.237823333,7.89473,16.95907,17.25146,17.15399667,17.105265,4.125053973,1.374999377,1.222222152,0.636363265,0.647956148,-0.727252518,-1.269230263,163.3771797,4.125053973,2.840555219,0.697668546,0.012191984,1.958936958,0.014639132,1.861930368,3.576969001,117.1543912,0.024536091,1.637564262,0.008381444,2.388765367,46.50061985,2.778507725,3.17571418,1.557933374,0.957408796,0.641875973,1.113984305,1.557933374,9.80E-08,0.118298102,0.083652896,1.91E-06,0.366150686,0.324260503,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,88,,,,,,,,2-047-1,Single type,,,ASP.,0.012191984,1.958936958,0.014226805,1.876058844,3.60421485,0.024192142,1.648064614,0.008439442,2.380564941,46,21,3.380585324,1.55175754,1.058670948,1.55175754,no value,no value,no value,1.50E-06,0.073323393,no value,no value,no value,no value,no value,no value,,,,6.43277,4.6783,7.6024,12.86545,10.52635,7.6023,9.35676,8.18714,11.6959,10.5263,7.6024,8.7719,11.1111,10.5263,10.52635,10.52631,13.45024,12.2807,11.11116,10.5263,12.2807,15.78949,11.11109,15.20471,11.69585,14.0351,13.4503,14.0351,15.78945,11.11115,15.20468,14.03506,13.45032,15.20464,12.2807,15.2047,16.37426,13.45032,14.61987,14.61987,14.0351,15.78946,15.78949,15.78945,16.95908,15.20468,15.20468,17.54386,14.03509,19.29824,15.78947,18.71346,16.95906,16.37426,16.95907,16.95907,17.54385,16.95907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA3,CA3 QuadD-LM (i)12222,2049,,,,,,,,,,,,,,*No_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,2-049-1,,,,*No_data,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2 ,CA2 Pyramidal (e)2333p,3000,20510860,Fig.1 A middle (CA2) ,300066086010101,400,968.61517,,D.,,ASP.,,,,,D.ASP.,,146.72317,121.985,0,,6,115.222,47.42492773,184.877,63.052,75.665,69.3585,75.65933333,94.03975,184.877,157.5865,154.7846667,138.15375,2.93213538,1.418900043,no value,0.511196199,0.604528649,0.054566501,-1.583702914,9.764432532,2.93213538,1.827412295,0.752155804,0.189516491,1.045266528,0.189516483,1.045266588,50217926.78,264979198.6,0.763085156,4.944486715,0.189516444,1.045266768,-6.798174073,-0.243099006,5.188644697,6.388232909,0.052206602,0.156537812,19.15468987,6.388232909,0.022118164,0.622580069,0.673464404,0.02764616,0.054160641,0.054160655,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,90,,,,,,,,3-000-1,Single type,,,D.ASP.,0.189516491,1.045266528,0.189516491,1.045266528,2.93213538,0.189516491,1.200041236,0.189516491,1.045266528,0,0,5.033137991,5.050329058,1,5.050329058,no value,no value,0.022118164,no value,0.181608734,no value,no value,no value,no value,no value,no value,,,,75.665,63.052,88.261,149.181,130.296,184.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2 ,CA2 Bistratified (i)0313p,3003,17611285,Fig.6B (+0.4nA),300365128510602,400,420.6923,,,,ASP.,,,,,ASP.,,4.6154,14.538,0,,19,20.9312,5.725325609,33.077,12.3077,12.3077,13.84615,15.1282,15.1922,22.308,23.8465,26.154,27.88475,2.68750457,1.433331889,1.075010563,0.421572226,0.580272512,-4.999978333,-2.280575045,31.3125198,2.68750457,1.700658937,0.465182415,0.038180798,1.166127948,0.045320445,1.098035646,2.228212534,24.93746243,0.044974931,1.09818111,0,2.219742823,24.9374863,2.219742823,2.030234777,2.271892889,1.444553753,2.271892889,0.987411537,0.440161596,0.003726016,0.205223133,0.278044537,0.038184012,0.443034173,0.494220929,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,91,,,,,,,,3-003-1,Single type,,,ASP.,0.038180798,1.166127948,0.043289603,1.125050259,2.204574143,0.040644764,1.137917392,0.031139996,1.331566829,15,13,2.216931232,2.217197134,1.401924274,2.217197134,no value,no value,0.003726016,no value,0.181221312,no value,no value,no value,no value,no value,no value,,,,12.3077,15.3846,17.6923,15.3842,16.154,17.693,17.692,19.231,18.461,19.231,22.308,20.769,19.231,31.538,23.077,33.077,30.769,25.385,22.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2,CA2 Basket 2232,3006,17611285,Fig.5B (+0.4nA),300678128510502,400,449.4545,,D.,,TSTUT.,,,.SLN,,PSTUT,D.TSTUT.SLN,129.9995,144,0,,5,34.7272,22.1135563,64.545,13.636,49.091,56.818,42.424,39.77275,14.545,23.182,20,31.13625,4.733426225,1.314803121,4.733426225,-1.1212,0.858629547,0.125873561,0.678027778,9.133543561,4.733426225,2.546729246,1.621704041,-0.271443044,4.048747266,0,2.546729244,5.891317744,no value,0,2.546729246,0,5.891317744,no value,no value,1.235251997,9.276628153,0.80955141,0.107797789,1.000000004,9.276628153,0.10708278,0.89291722,0.648,0.336204291,0.336204291,0.5,,2.333455559,3,0.54643598,0.648163615,2.333455559,2,23.182,31.819,14.545,31.819,1,2.187624613,1.593812307,0.839777418,-1.187624613,2.187624613,-1.187624613,2.187624613,no value,no value,-1.187624613,2.187624613,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,92,,,,,,,,3-006-1,Single type WITH multi-behavior,a delayed or stuttering firing pattern.,,D.PSTUT,-0.271443044,4.048747266,-0.52161718,5.891317744,3.600102669,-0.271443044,4.048747266,-0.271443044,4.048747266,0,0,1.056721484,6.388232909,no value,no value,no value,no value,0.10708278,no value,no value,no value,no value,no value,no value,no value,no value,,,T,49.091,64.545,13.636,31.819,14.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2,CA2 Basket 2232,3006,17611285,Fig.5B (+0.6nA),300662128510504,600,428,,,,,,PSTUT,,,PSTUT,,3.0769,18,0,,28,14.42307857,6.148915834,37.692,6.924,10.7692,11.9231,11.79473333,10.57705,9.231,23.4615,19.74366667,19.423,5.443674177,3.06239844,4.08319792,0.402606743,1.613311701,-6.750073126,-1.606833333,56.77021953,5.443674177,2.083055831,0.888058324,0.017221492,1.627840282,0.024719862,1.551245608,2.355908416,32.55126639,0.030246221,1.606469725,0.017137512,1.631227465,1.888648298,1.663594198,1.207685958,1.929212675,0.987397458,0.518346169,1.012527002,1.929212675,0.430138252,0.45459206,0.527340213,0.484811359,0.499303702,0.49906959,,3.06239844,26,1.709048333,3.06239844,4.08319792,2,23.4615,37.692,9.231,37.692,1,4.08319792,2.54159896,2.180150157,-3.08319792,4.08319792,0,0,0,no value,0,0,0,0,no value,no value,1,no value,1,no value,1,no value,no value,0.826451245,no value,no value,no value,no value,93,,,,,,,,3-006-1,Single type WITH multi-behavior,stuttering firing pattern.,,PSTUT,0.017221492,1.627840282,0.01464526,1.68139574,2.493275475,0.017352091,1.62985363,0.016852955,1.63616516,26,8,1.186371574,1.904822988,no value,no value,no value,no value,0.430138252,no value,no value,no value,no value,no value,no value,no value,no value,,,,10.7692,13.077,11.538,6.924,10.769,13.077,15.384,16.923,13.847,11.538,13.846,13.077,12.308,11.538,14.616,16.153,30.77,12.307,16.154,13.846,10.77,12.307,11.539,13.077,18.461,12.308,37.692,9.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2,CA2 Wide-Arbor BC (i)2232p,3007,17611285,Fig.5C (+0.2nA),300775128510503,200,500.333,,,TSTUT.,no value,,no value,no value,,ASP.,TSTUT. - auto,12.222,55.889,0,,7,61.11114286,73.93109961,225.555,17.778,18.889,18.3335,22.59266667,24.16675,225.555,137.7775,110.3703333,90,12.68731016,4.5111,no value,0.795301274,2.690898083,-2.00008182,-3.930397753,22.99971875,12.68731016,3.437458817,4.158572371,0.500967101,-0.064802243,0,1.062492969,26141586.01,no value,0.391962501,7.381104634,0.496558238,0,70.5679302,35.04108706,20.84492436,5.050329058,0.027240378,0.1980069,35.11022657,5.050329058,0.097005821,0.808096078,0.189617459,0.130110661,0.176539193,0.177067927,,4.5111,6,6.692265469,4.5111,no value,1,225.555,225.555,225.555,225.555,0,1,1,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,94,,,,,,,,3-007-1,Single type WITH multi-behavior,,,RASP.NASP,0.561462303,0.345224848,0.317883392,0.921930065,4.883220949,0.561462303,0.345224848,0.561016982,0.677027324,4,0,13.15334754,6.388232909,no value,no value,no value,no value,no value,0.062740173,no value,no value,no value,no value,0.270155076,0.933130302,3,,,T,18.889,17.778,31.111,28.889,55.556,50,225.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2,CA2 Wide-Arbor BC (i)2232p,3007,17611285,"Fig.5C (+0.6nA, top inset )",300758128510505,600,415.1739,,,,ASP.,,NASP,,,ASP.NASP,,5.2174,9.957,0,,23,17.39128261,5.683992852,23.478,6.956,8.6955,9.56525,8.6955,9.347875,23.478,23.043,22.60866667,22.826,3.375215641,1.038436021,1.079944802,0.615390853,0.6000295,-2.666673056,-3.628502561,56.25416906,3.375215641,2.500184389,0.817135258,0.040005824,1.542146568,0.073859993,1.180470893,3.222461297,27.64677218,0.071869806,1.194438504,0.005209767,3.011058727,27.25201272,3.15303536,1.034715448,2.084188623,1.736498539,2.084188623,0.985206455,0.479803022,4.73E-07,0.014203083,0.186136821,9.55E-07,0.076889785,0.465630359,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,95,,,,,,,,3-007-1,Single type WITH multi-behavior,,,ASP.NASP,0.040005824,1.542146568,0.07386004,1.180471933,3.222461824,0.091387416,1.108015122,0.022063223,2.254316445,14,10,1.216375751,2.047770309,1.709968486,2.047770309,1.117729834,2.047770309,4.73E-07,no value,0.01420313,no value,0.030570764,no value,no value,no value,no value,,,,8.6955,10.435,6.956,11.305,10.435,13.043,13.044,13.043,14.783,20.869,16.522,13.043,22.609,23.478,21.739,20.87,22.609,22.608,22.609,23.478,21.74,22.608,23.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2 ,SP-SR (i)-0302,3008,22431345,"Fig.3A, top",300852134510301,400,365.326836,,,,,,,,,-,TSTUT.SLN,3.492683,352.009762,0,,1,13.092682,no value,13.092682,13.092682,13.092682,no value,no value,no value,13.092682,no value,no value,no value,1,no value,no value,no value,0,no value,no value,0,1,1,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,96,,,,,,,,3-008-1,Single type WITH multi-behavior,,,TSTUT.SLN,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,,,T,13.092682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA2 ,SP-SR (i)-0302,3008,22431345,"Fig.3A, top, inset",300869134510304,600,354.34782,,,TSTUT.,,,PSTUT,,,TSTUT.PSTUT,PSTUT,2.608692,114.3478,0,,6,39.42029333,69.99252241,182.173904,6.52174,6.52174,8.26087,8.985506667,9.782609,15.21742,98.695662,69.85508,55.000005,27.93332822,14.96428134,11.9714054,0.871369317,3.621322892,-5.333342533,-0.726236307,35.26666503,27.93332822,6.044444172,10.73218534,0.404630175,0.793244279,0.404629932,0.793251435,38031825.64,93991625.15,0.41759247,1.017676808,0.404629883,0.793252612,-17.3132258,-6.212195916,1.275099651,6.388232909,1.000000269,6.388232909,1.00000004,6.388232909,0.167202812,0.443225321,0.432815447,0.331970917,0.499999913,0.499999987,,14.96428134,4,10.08888958,14.96428134,11.9714054,2,98.695662,182.173904,15.21742,182.173904,1,11.9714054,6.485702701,7.757955159,-10.9714054,11.9714054,-10.9714054,11.9714054,no value,no value,-10.9714054,11.9714054,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,97,,,,,,,,3-008-1,Single type WITH multi-behavior,,,TSTUT.,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,,,T,6.52174,10,10.43478,12.173916,182.173904,15.21742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 pyramidal cell (e)2223p,4000,10864941,Fig. 2 Bb,400062494110202,608.69563,1572.193,,,TSTUT.,no value,no value,no value,no value,,TSTUT.,,80.214,21.39,0,,8,179.812875,163.3033911,577.54,85.561,128.342,106.9515,112.2995,112.29925,187.166,382.353,292.3353333,247.3265,6.750037985,5.142831701,3.085710011,0.615853825,2.211894588,-1.6666542,-34.75063114,15.31259569,6.750037985,2.101575192,1.908619477,0.219305415,0.811434885,0.219305399,0.811435102,22804797.01,103986478.8,0,4.098724707,0.273551788,0.508336931,13.12507518,4.098724707,1.830230964,4.283865714,1.000000063,4.283865714,1.383590588,4.283865714,0.279845868,0.645956383,0.559153731,0.357614059,0.499999964,0.479321454,,5.142831701,6,3.404761375,5.142831701,3.085710011,2,382.353,577.54,187.166,577.54,1,3.085710011,2.042855006,1.474819693,-2.085710011,3.085710011,0,0,0,no value,0,0,0,0,no value,no value,1,no value,no value,no value,no value,no value,no value,0.849756602,no value,no value,no value,no value,98,,,,,,,,4-000-1,Subtypes,accommodating train of action potentials,,PSTUT,0.219305415,0.811434885,0.111572408,1.247812173,2.712198989,0.123508163,2.487931598,0.219305415,0.811434885,6,0,1.860558104,3.78704354,no value,no value,no value,no value,0.279845868,no value,no value,no value,no value,no value,no value,no value,no value,,,T,128.342,85.561,122.9955,112.2985,112.3,112.3,577.54,187.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 Pyramidal (e)-2223p,4000,11067982,Fig.5D,400056798210504,200,574.15439,,,,,,NASP,,,NASP,,177.27847,30.0751,0,,4,93.0339425,25.29147329,118.62422,62.04865,118.62422,101.16252,88.12456333,93.0339425,107.76208,84.905365,84.50385,93.0339425,1.91179373,no value,1.417240835,-0.042846726,0.333053633,-0.141283767,-4.646223288,4.085690019,1.91179373,1.499370937,0.407607148,-0.045712076,1.58832206,no value,no value,1.58832206,no value,no value,no value,-0.045712076,1.58832206,no value,no value,no value,no value,no value,no value,no value,no value,0.541383258,no value,no value,no value,no value,no value,,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,no value,99,,,,,,,,4-000-2,Subtypes,,,NASP,-0.045712076,1.58832206,-0.045712076,1.58832206,1.620798422,-0.045712076,1.58832206,-0.045712076,1.58832206,0,0,1.655007409,9.276628153,no value,no value,no value,no value,0.458616742,no value,no value,no value,no value,no value,no value,no value,no value,,,,118.62422,83.70082,62.04865,107.76208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA1,CA1 Pyramidal (e)2223p,4000,20421280,Fig. 1B top traces ,400060128010102,200,789.0432,,,TSWB.,,,NASP,,,TSWB.NASP,TSWB.PSWB,33.06757,54.24955,6.580974,,11,63.49820818,20.86535923,77.97373,4.62476,4.62476,37.917435,48.56159667,51.418855,76.69794,77.335835,77.34521633,77.178705,16.86005977,1.007881588,1.016633954,0.372144795,0.927167079,-1.293330596,-1.851114341,150.0306027,16.86005977,13.73005479,4.511663141,0.059067565,9.435326957,0.925270319,0.999981167,15.00305038,15.13403048,0.829902711,1.000024809,0.021753397,13.26322518,15.17442402,13.59332044,0.565909362,0.314574906,4.957001432,3.178893104,1.328391592,3.178893104,0.270246104,0.174448181,0.175342389,0.465093713,0.351283865,0.168716791,,15.39757955,1,15.00306027,1.007881588,1.016633954,10,69.385553,77.97373,58.83678,71.21011,10.58258831,1.325254883,1.179288754,0.131766432,0.021753309,1.068861238,0,1.208661998,47547699.62,no value,0,1.337299929,0.021753436,1.068860028,12.340115,1.337299929,1.105908012,3.438101233,0.683530782,0.290858219,1.4630006,3.438101233,0.176635979,0.803585825,0.196415939,0.058911357,0.066311964,0.066311032,100,,,,,,,,4-000-3,Subtypes,,,TSWB.NASP,0.031356149,1.036207532,0.031356149,1.187181216,1.175843145,0.031356149,1.187181216,0.031356149,1.036207532,0,0,1.059123208,3.438101233,no value,no value,no value,no value,0.058499089,no value,no value,no value,no value,no value,no value,no value,no value,,,,4.62476,71.21011,69.84992,59.99063,63.72419,58.83678,61.52908,76.679171,77.363979,77.97373,76.69794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
