id,reference_ID,material_used,location_in_reference,PMID_or_ISBN,pmid_isbn_page,type,attachment,attachment_type,uniqueID,parameter,interpretation,interpretation_notes,linking_cell_id,linking_pmid_isbn,linking_pmid_isbn_page,linking_quote,linking_page_location,species_tag,strain,age,sections
20033,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20034,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20035,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20036,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20037,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20038,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20039,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20040,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20041,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20042,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20043,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
20044,800004,"Fig. 2. Neurolucida reconstruction of a neurobiotin-labeled subicular pyramidal neuron to illustrate axon collaterals that reach the apical dendrites of CA1. Regular spiking neuron in rat subiculum has an axon collateral that ascends obliquely into the distal apical dendritic region of CA1 where it appears to have several potential synaptic contact points, evidenced by axonal extensions. The putative terminals at about the boundary between the stratum radiatum and the stratum lacunosum/moleculare. Another collateral runs just beneath the cell layer and has a branch that ascends through the cell layer in the transitional region between CA1 and subiculum. (A) Neurolucida reconstruction. The cell layer is outlined by a dashed line. A dashed line segment in CA1 marks the approximate boundary between stratum radiatum and stratum lacunosum/moleculare. ... Scale bars: (A) 500 [micro]m;","p45, Fig2A",11259758,0,data,,NULL,5005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SD,"200-350g, 40-80PD",40-50 Thick
