Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,Interpretation notes figures,New?,Notes,copied to portal folder
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2011,22162008,6092,Canto-Witter-2011-1256-Hippocampus-LEC-Fig8A_No1.jpeg,figure,611960,,,,#1,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2011,22162008,6007,Canto-Witter-2011-1256-Hippocampus-LEC-Fig8A_No2.jpeg,figure,611960,,,,#2,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2011,22162008,6082,Canto-Witter-2011-1256-Hippocampus-LEC-Fig8A_No3.jpeg,figure,611960,,,,#3,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2011,22162008,6025,Canto-Witter-2011-1256-Hippocampus-LEC-Fig8A_No4_5.jpeg,figure,611960,,,,"#4, #5",
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2011,22162008,6095,Canto-Witter-2011-1256-Hippocampus-LEC-Fig9A_No1_3.jpeg,figure,611964,,,,"#1, #3",
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2011,22162008,6086,Canto-Witter-2011-1256-Hippocampus-LEC-Fig9A_No2_4_5.jpeg,figure,611964,,,,"#2, #4, #5",
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6085,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A_No1.jpeg,figure,611560,,,,#1,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6023,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A_No2.jpeg,figure,611560,,,,#2,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6021,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A_No3.jpeg,figure,611560,,,,#3,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6002,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A_No4.jpeg,figure,611560,,,,#4,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6033,Canto-Witter-2011-1277-Hippocampus_MEC-Fig10A_No5_6.jpeg,figure,611560,,,,"#5, #6",
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6052,Canto-Witter-2011-1277-Hippocampus_MEC-Fig11A_No1_2.jpeg,figure,612147,,,,"#1, #2",
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6086,Canto-Witter-2011-1277-Hippocampus_MEC-Fig11A_No3.jpeg,figure,612147,,,,#3,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6094,Canto-Witter-2011-1277-Hippocampus_MEC-Fig2A_No1_2.jpeg,figure,611538,,,,"#1, #2",
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6003,Canto-Witter-2011-1277-Hippocampus_MEC-Fig7A_No1.jpeg,figure,611544,,,,#1,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6005,Canto-Witter-2011-1277-Hippocampus_MEC-Fig7A_No2_4.jpeg,figure,611544,,,,"#2, #4",
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6082,Canto-Witter-2011-1277-Hippocampus_MEC-Fig7A_No3.jpeg,figure,611544,,,,#3,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6019,Canto-Witter-2011-1277-Hippocampus_MEC-Fig7A_No5.jpeg,figure,611544,,,,#5,
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6017,Canto-Witter-2011-1277-Hippocampus_MEC-Fig9A_No1.jpeg,figure,612146,,,,#1 (#3 suspended),
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6006,Canto-Witter-2011-1277-Hippocampus_MEC-Fig9A_No2.jpeg,figure,612146,,,,#2 (#3 suspended),
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6018,Canto-Witter-2011-1277-Hippocampus_MEC-Fig9A_No4.jpeg,figure,612146,,,,#4 (#3 suspended),
"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2011,22161956,6024,Canto-Witter-2011-1277-Hippocampus_MEC-Fig9A_No5.jpeg,figure,612146,,,,#5 (#3 suspended),
"Chamberland S,ÃÂSalesse C,ÃÂTopolnik D,ÃÂTopolnik L",Synapse-specific inhibitory control of hippocampal feedback inhibitory circuit,Frontiers in Cellular Neuroscience,2010,21060720,4093,Chamberland-Topolnik-2010-130-FrontCellNeurosci-Fig3F.jpeg,figure,612750,,,1,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig12.jpeg,figure,611115,,,,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig13.jpeg,figure,611116,,,,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig14.jpeg,figure,611117,,,,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig16-DG_2201p_GC.jpeg,figure,611118,,,,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig3.jpeg,figure,611102,,,,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig4.jpeg,figure,611103,,,,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig5.jpeg,figure,611107,,,,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig6.jpeg,figure,611108,,,,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig7.jpeg,figure,611109,,,,,
"Claiborne, B. J., Amaral, D. G. & Cowan, W. M.",A light and electron microscopic analysis of the mossy fibers of the rat dentate gyrus.,J. Comp. Neurol.,1986,3700723,1000,Claiborne-Cowan-1986-435-JCompNeurol-Fig9.jpeg,figure,611112,,,,,
"Claiborne BJ, Amaral DG, Cowan WM.","Quantitative, three-dimensional analysis of granule cell dendrites in the rat dentate gyrus. ",J Comp Neurol,1990,2289972,1000,Claiborne-Cowan-1990-206-JCompNeurol-Fig1A.jpeg,figure,611096,,,,,
"Claiborne BJ, Amaral DG, Cowan WM.","Quantitative, three-dimensional analysis of granule cell dendrites in the rat dentate gyrus. ",J Comp Neurol,1990,2289972,1000,Claiborne-Cowan-1990-206-JCompNeurol-Fig5A.jpeg,figure,611098,,,,,
"Claiborne BJ, Amaral DG, Cowan WM.","Quantitative, three-dimensional analysis of granule cell dendrites in the rat dentate gyrus. ",J Comp Neurol,1990,2289972,1000,Claiborne-Cowan-1990-206-JCompNeurol-Tab2.jpeg,table,612151,,,,,
"Cope DW, Maccaferri G, MÃÂÃÂ_rton LF, Roberts JD, Cobden PM, Somogyi P",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus,Neuroscience,2002,11784700,4028,Cope-Somogyi-2002-63-Neurosci-Fig2CD.jpeg,figure,612095,,,,,
"Cossart R, Esclapez M, Hirsch JC, Bernard C, Yehezkel B-A",GluR5 kainate receptor activation in interneurons increases tonic inhibition of pyramidal cells,Nature Neuroscience,1998,10196544,4006,Cossart-BenAri-1998-470-NatureNeuroSci-Fig6A-CA1_(-)3200p_PPA-SUB.jpeg,figure,611120,,,,,
"Cossart R, Esclapez M, Hirsch JC, Bernard C, Yehezkel B-A",GluR5 kainate receptor activation in interneurons increases tonic inhibition of pyramidal cells,Nature Neuroscience,1998,10196544,4015,Cossart-BenAri-1998-470-NatureNeuroSci-Fig6D.jpeg,figure,611120,,,,,
"Cossart R, Esclapez M, Hirsch JC, Bernard C, Yehezkel B-A",GluR5 kainate receptor activation in interneurons increases tonic inhibition of pyramidal cells,Nature Neuroscience,1998,10196544,4006,Cossart-BenAri-1998-470-NatureNeuroSci-Tab1.jpeg,table,611119,,,,,
"Daw MI, Ticoire L, Erdelyi F, Szabo G, and McBain CJ",Asynchronous transmitter release from cholecystokinin-containing inhibitory interneurons is widespread and target-cell independent,J Neurosci.,2009,19741117,4013,Daw-McBain-2009-11112-JNeurosci-Fig1B.jpeg,figure,612096,1,,,,
"Desmond NL, Levy WB",A quantitative anatomical   study of the granule  cell dendritic  fields  of  the   rat  denrate  gyrus  using  a  novel  probabilistic method.,J Comp Neurol,1982,7187915,1000,Desmond-Levy-1982-131-JCompNeurol-Fig1.jpeg,figure,611125,,,,,
"Desmond NL, Levy WB",A quantitative anatomical   study of the granule  cell dendritic  fields  of  the   rat  denrate  gyrus  using  a  novel  probabilistic method.,J Comp Neurol,1982,7187915,1000,Desmond-Levy-1982-131-JCompNeurol-Fig4.jpeg,figure,611129,,,,,
"Desmond NL, Levy WB",A quantitative anatomical   study of the granule  cell dendritic  fields  of  the   rat  denrate  gyrus  using  a  novel  probabilistic method.,J Comp Neurol,1982,7187915,1000,Desmond-Levy-1982-131-JCompNeurol-Fig6.jpeg,figure,611132,,,,,
"Desmond NL, Levy WB",A quantitative anatomical   study of the granule  cell dendritic  fields  of  the   rat  denrate  gyrus  using  a  novel  probabilistic method.,J Comp Neurol,1982,7187915,1000,Desmond-Levy-1982-131-JCompNeurol-Tab2.jpeg,table,611127,,,,,
"Desmond NL, Levy WB",A quantitative anatomical   study of the granule  cell dendritic  fields  of  the   rat  denrate  gyrus  using  a  novel  probabilistic method.,J Comp Neurol,1982,7187915,1000,Desmond-Levy-1982-131-JCompNeurol-Tab3.jpeg,table,611133,,,,,
"Dickson CT, Mena AR, Alonso A",Electroresponsiveness  of  medial  entorhinal  cortex  layer  III  neurons  in vitro,Neuroscience,1997,9330357,6017,Dickson-Alonso-1997-937-Neuroscience-Fig1A.jpeg,figure,611782,,,,,
"Empson RM, Gloveli T, Schmitz D, Heinemann U.","Electrophysiology  and  morphology  of  a  new  type  of  cellwithin layer II of the rat lateral entorhinal cortex in vitro",Neurosci Lett.,1995,7478170,6005,Empson-Heinemann-1995-149-NeuroSciLetters-Fig1.jpeg,figure,611006,,,,,
"Ferraguti F, Klausberger T, Cobden P, Baude A, Roberts JD, Szucs P, Kinoshita A, Shigemoto R, Somogyi P, Dalezios Y",Metabotropic glutamate receptor 8-expressing nerve terminals target subsets of GABAergic neurons in the hippocampus,The Journal of Neuroscience,2005,16280590,4035,Ferraguti-Dalezios-2005-10520-JNeurosci-Fig8.jpeg,figure,612103,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4069,Freund-Buzsaki-1996-347-Hippocampus-Fig11A.jpeg,figure,611864,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2049,Freund-Buzsaki-1996-347-Hippocampus-Fig11B.jpeg,figure,612716,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2045,Freund-Buzsaki-1996-347-Hippocampus-Fig12A.jpeg,figure,611874,1,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4023,Freund-Buzsaki-1996-347-Hippocampus-Fig12B.jpeg,figure,630014,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4022,Freund-Buzsaki-1996-347-Hippocampus-Fig13A-CA1_-2003_IS-3.jpeg,figure,611892,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4021,Freund-Buzsaki-1996-347-Hippocampus-Fig13A-CA1_-2100_IS-2.jpeg,figure,611892,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4035,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA1_(-)0113p-SUB_111_TH-ORP-DP-OR.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4080,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA1_(-)0333_bistratified-ivy.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4036,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA1_(-)2232_AA.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4013,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA1_(-)2333_BiC-TriC.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4000,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA1_(+)2223p-SUB_111-EC_000011_PC.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4069,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA1_1002_O-LM.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4078,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA1_2232_basket.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4079,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA1_2232_basket.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2020,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA3_-01113p_CA1_0111_Sub_001_trilaminar.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2028,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA3_22232_axo_axonic.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2043,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA3_22232_Basket.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2044,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA3_22232_Basket.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2000,Freund-Buzsaki-1996-347-Hippocampus-Fig17-CA3_23223p-CA2_0101-CA1_0101_pyramidal.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1013,Freund-Buzsaki-1996-347-Hippocampus-Fig17-DG_(-)_1002_HIPP.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1010,Freund-Buzsaki-1996-347-Hippocampus-Fig17-DG_(-)_2233_AA.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1009,Freund-Buzsaki-1996-347-Hippocampus-Fig17-DG_(-)_2322_HICAP.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1035,Freund-Buzsaki-1996-347-Hippocampus-Fig17-DG_(-)2232_basket.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1036,Freund-Buzsaki-1996-347-Hippocampus-Fig17-DG_(-)2232_basket.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1000,Freund-Buzsaki-1996-347-Hippocampus-Fig17-DG_(+)2201p-CA3_00110_granule.jpeg,figure,611900,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4080,Freund-Buzsaki-1996-347-Hippocampus-Fig18-CA1_(-)0333_bistratified-ivy.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4069,Freund-Buzsaki-1996-347-Hippocampus-Fig18-CA1_1002_O-LM.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2020,Freund-Buzsaki-1996-347-Hippocampus-Fig18-CA3_-01113p_CA1_0111_Sub_001_trilaminar.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2045,Freund-Buzsaki-1996-347-Hippocampus-Fig18-CA3_-03333_Bistratified_Ivy.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2028,Freund-Buzsaki-1996-347-Hippocampus-Fig18-CA3_22232_axo_axonic.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2043,Freund-Buzsaki-1996-347-Hippocampus-Fig18-CA3_22232_Basket.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1013,Freund-Buzsaki-1996-347-Hippocampus-Fig18-DG_(-)_1002_HIPP.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1009,Freund-Buzsaki-1996-347-Hippocampus-Fig18-DG_(-)_2322_HICAP.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1008,Freund-Buzsaki-1996-347-Hippocampus-Fig18-DG_(-)_3000_MOPP_NGF.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1035,Freund-Buzsaki-1996-347-Hippocampus-Fig18-DG_(-)2232_basket.jpeg,figure,611902,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2028,Freund-Buzsaki-1996-347-Hippocampus-Fig2A.jpeg,figure,611832,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2043,Freund-Buzsaki-1996-347-Hippocampus-Fig2B.jpeg,figure,611832,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2043,Freund-Buzsaki-1996-347-Hippocampus-Fig4D-CA3_22232_Basket.jpeg,figure,611848,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2000,Freund-Buzsaki-1996-347-Hippocampus-Fig4D-CA3_23223p-CA2_0101-CA1_0101_pyramidal.jpeg,figure,611848,,,1,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2043,Freund-Buzsaki-1996-347-Hippocampus-Fig6A-CA3_22232_Basket.jpeg,figure,611850,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,2000,Freund-Buzsaki-1996-347-Hippocampus-Fig6A-CA3_23223p-CA2_0101-CA1_0101_pyramidal.jpeg,figure,611850,,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,1013,Freund-Buzsaki-1996-347-Hippocampus-Fig9-DG_(-)_1002_HIPP.jpeg,figure,611862,,,,,
