Authors,Title,Journal/Book,Year,PMID/ISBN,Unique ID,Phase parameter,Phase parameter ID,Name of file containing figure,FTQ ID,Figure/Table,Reference ID,reference_id
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4079,firing rate SWR,116,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_P75b-Cell4079-FR_SWR.jpeg,20202,table,4079116017020202,"""4079116017020202"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,theta,101,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_T126c-Cell4011-theta.jpeg,20200,table,4011101017020200,"""4011101017020200"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,SWR ratio,108,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_T126c-Cell4011-SWR_ratio.jpeg,20200,table,4011108017020200,"""4011108017020200"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,firing rate theta,114,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_T126c-Cell4011-FR_theta.jpeg,20200,table,4011114017020200,"""4011114017020200"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,firing rate SWR,116,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_T126c-Cell4011-FR_SWR.jpeg,20200,table,4011116017020200,"""4011116017020200"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,firing rate non-theta - non-ripple,111,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_T126c-Cell4011-FR_nontheta-nonripple.jpeg,20200,table,4011111017020200,"""4011111017020200"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,theta,101,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_P33b-Cell4011-theta.jpeg,20201,table,4011101017020201,"""4011101017020201"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,SWR ratio,108,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_P33b-Cell4011-SWR_ratio.jpeg,20201,table,4011108017020201,"""4011108017020201"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,firing rate theta,114,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_P33b-Cell4011-FR_theta.jpeg,20201,table,4011114017020201,"""4011114017020201"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,firing rate SWR,116,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_P33b-Cell4011-FR_SWR.jpeg,20201,table,4011116017020201,"""4011116017020201"""
"Fuentealba P, Klausberger T, Karayannis T, Suen WY, Huck J, Tomioka R, Rockland K, Capogna M, Studer M, Morales M, Somogyi P",Expression of COUP-TFII nuclear receptor in restricted GABAergic neuronal populations in the adult rat hippocampus,Journal of Neuroscience,2010,20130170,4011,firing rate non-theta - non-ripple,111,Fuentealba-Somogyi-2010-1595-v30-n5-JNeurosci-Tab2_P33b-Cell4011-FR_nontheta-nonripple.jpeg,20201,table,4011111017020201,"""4011111017020201"""
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, Buzski G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,Journal of Neuroscience,2007,17699661,4035,theta,101,Jinno-Somogyi-2007-8790-v27-n33-JNeurosci-Tab2_T85a-Cell4035-theta.jpeg,20200,table,4035101966120200,"""4035101966120200"""
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, Buzski G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,Journal of Neuroscience,2007,17699661,4035,theta,101,Jinno-Somogyi-2007-8790-v27-n33-JNeurosci-Tab2_T87c-Cell4035-theta.jpeg,20201,table,4035101966120201,"""4035101966120201"""
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, Buzski G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,Journal of Neuroscience,2007,17699661,4035,theta,101,Jinno-Somogyi-2007-8790-v27-n33-JNeurosci-Tab2_T80a-Cell4035-theta.jpeg,20202,table,4035101966120202,"""4035101966120202"""
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, Buzski G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,Journal of Neuroscience,2007,17699661,4035,SWR ratio,108,Jinno-Somogyi-2007-8790-v27-n33-JNeurosci-Tab2_T80a-Cell4035-SWR_ratio.jpeg,20200,table,4035108966120200,"""4035108966120200"""
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, Buzski G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,Journal of Neuroscience,2007,17699661,4035,firing rate theta,114,Jinno-Somogyi-2007-8790-v27-n33-JNeurosci-Tab2_T87c-Cell4035-FR_theta.jpeg,20200,table,4035114966120200,"""4035114966120200"""
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, Buzski G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,Journal of Neuroscience,2007,17699661,4035,firing rate gamma,117,Jinno-Somogyi-2007-8790-v27-n33-JNeurosci-Tab2_T87c-Cell4035-gamma.jpeg,20200,table,4035117966120200,"""4035117966120200"""
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, Buzski G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,Journal of Neuroscience,2007,17699661,4035,firing rate theta,114,Jinno-Somogyi-2007-8790-v27-n33-JNeurosci-Tab2_T80a-Cell4035-FR_theta.jpeg,20201,table,4035114966120201,"""4035114966120201"""
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, Buzski G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,Journal of Neuroscience,2007,17699661,4035,firing rate SWR,116,Jinno-Somogyi-2007-8790-v27-n33-JNeurosci-Tab2_T80a-Cell4035-FR_SWR.jpeg,20201,table,4035116966120201,"""4035116966120201"""
"Jinno S, Klausberger T, Marton LF, Dalezios Y, Roberts JD, Fuentealba P, Bushong EA, Henze D, Buzski G, Somogyi P",Neuronal diversity in GABAergic long-range projections from the hippocampus,Journal of Neuroscience,2007,17699661,4035,firing rate non-theta - non-ripple,111,Jinno-Somogyi-2007-8790-v27-n33-JNeurosci-Tab2_T80a-Cell4035-FR_nontheta-nonripple.jpeg,20201,table,4035111966120201,"""4035111966120201"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4078,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Fig4B_1-Cell4078-theta.jpeg,10402,figure,4078101409510402,"""4078101409510402"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4078,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Fig4B_2-Cell4078-theta.jpeg,10404,figure,4078101409510404,"""4078101409510404"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4078,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Fig4B_3-Cell4078-theta.jpeg,10405,figure,4078101409510405,"""4078101409510405"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4078,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Fig4B_4-Cell4078-theta.jpeg,10406,figure,4078101409510406,"""4078101409510406"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4078,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Fig4B_5-Cell4078-theta.jpeg,10407,figure,4078101409510407,"""4078101409510407"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Tab2_K202j-Cell4080-theta.jpeg,20200,table,4080101409520200,"""4080101409520200"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Tab2_LK20p-Cell4080-theta.jpeg,20201,table,4080101409520201,"""4080101409520201"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Tab2_LK27d-Cell4080-theta.jpeg,20202,table,4080101409520202,"""4080101409520202"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Tab2_TV21f-Cell4080-theta.jpeg,20203,table,4080101409520203,"""4080101409520203"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,theta,101,Katona-Somogyi-2014-872-v82-Neuron-Tab2_TV30d-Cell4080-theta.jpeg,20204,table,4080101409520204,"""4080101409520204"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,SWR ratio,108,Katona-Somogyi-2014-872-v82-Neuron-Tab2_K202j-Cell4080-SWR_ratio.jpeg,20200,table,4080108409520200,"""4080108409520200"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,SWR ratio,108,Katona-Somogyi-2014-872-v82-Neuron-Tab2_LK20p-Cell4080-SWR_ratio.jpeg,20201,table,4080108409520201,"""4080108409520201"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,SWR ratio,108,Katona-Somogyi-2014-872-v82-Neuron-Tab2_LK27d-Cell4080-SWR_ratio.jpeg,20202,table,4080108409520202,"""4080108409520202"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,SWR ratio,108,Katona-Somogyi-2014-872-v82-Neuron-Tab2_TV21f-Cell4080-SWR_ratio.jpeg,20203,table,4080108409520203,"""4080108409520203"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,SWR ratio,108,Katona-Somogyi-2014-872-v82-Neuron-Tab2_TV30d-Cell4080-SWR_ratio.jpeg,20204,table,4080108409520204,"""4080108409520204"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,run/stop ratio,109,Katona-Somogyi-2014-872-v82-Neuron-Tab2_K202j-Cell4080-run-stop_ratio.jpeg,20200,table,4080109409520200,"""4080109409520200"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,run/stop ratio,109,Katona-Somogyi-2014-872-v82-Neuron-Tab2_LK20p-Cell4080-run-stop_ratio.jpeg,20201,table,4080109409520201,"""4080109409520201"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,run/stop ratio,109,Katona-Somogyi-2014-872-v82-Neuron-Tab2_LK27d-Cell4080-run-stop_ratio.jpeg,20202,table,4080109409520202,"""4080109409520202"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,run/stop ratio,109,Katona-Somogyi-2014-872-v82-Neuron-Tab2_TV21f-Cell4080-run-stop_ratio.jpeg,20203,table,4080109409520203,"""4080109409520203"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,run/stop ratio,109,Katona-Somogyi-2014-872-v82-Neuron-Tab2_TV30d-Cell4080-run-stop_ratio.jpeg,20204,table,4080109409520204,"""4080109409520204"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,firing rate movement,115,Katona-Somogyi-2014-872-v82-Neuron-Tab2_K202j-Cell4080-FR_movement.jpeg,20200,table,4080115409520200,"""4080115409520200"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,firing rate movement,115,Katona-Somogyi-2014-872-v82-Neuron-Tab2_LK20p-Cell4080-FR_movement.jpeg,20201,table,4080115409520201,"""4080115409520201"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,firing rate movement,115,Katona-Somogyi-2014-872-v82-Neuron-Tab2_LK27d-Cell4080-FR_movement.jpeg,20202,table,4080115409520202,"""4080115409520202"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,firing rate movement,115,Katona-Somogyi-2014-872-v82-Neuron-Tab2_TV21f-Cell4080-FR_movement.jpeg,20203,table,4080115409520203,"""4080115409520203"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,firing rate movement,115,Katona-Somogyi-2014-872-v82-Neuron-Tab2_TV30d-Cell4080-FR_movement.jpeg,20204,table,4080115409520204,"""4080115409520204"""
"Katona L, Lapray D, Viney TJ, Oulhaj A, Borhegyi Z, Micklem BR, Klausberger T, Somogyi P",Sleep and movement differentiates actions of two types of somatostatin-expressing GABAergic interneuron in rat hippocampus,Neuron,2014,24794095,4080,firing rate sleep,120,Katona-Somogyi-2014-872-v82-Neuron-Tab2_K202j-Cell4080-FR_sleep.jpeg,20200,table,4080120409520200,"""4080120409520200"""
