Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Neurite,Neurite_ID,Name of file containing figure,Reference_ID
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:SMi:A,7,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig1A-Cell1008-DG(SMi)-A.png,800080
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:SMo:A,4,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig1A-Cell1008-DG(SMo)-A.png,800080
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:SMo:D,5,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig1A-Cell1008-DG(SMo)-D.png,800080
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,Original,97,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig1A-Cell1008.png,800080
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1007,DG:All:A,1,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig2C-Cell1007-DG(All)-A.png,800086
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1007,DG:All:D,2,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig2C-Cell1007-DG(All)-D.png,800086
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1007,DG:SMi:A,7,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig2C-Cell1007-DG(SMi)-A.png,800086
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1007,DG:SMo:A,4,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig2C-Cell1007-DG(SMo)-A.png,800086
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1007,DG:SMo:D,5,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig2C-Cell1007-DG(SMo)-D.png,800086
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1007,Sub:SM:A,67,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig2C-Cell1007-Sub(SM)-A.png,800086
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1007,Original,97,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig2C-Cell1007.png,800086
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:All:A,1,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6D-Cell1008-DG(All)-A.png,800082
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:All:D,2,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6D-Cell1008-DG(All)-D.png,800082
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:SMi:A,7,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6D-Cell1008-DG(SMi)-A.png,800082
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:SMo:A,4,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6D-Cell1008-DG(SMo)-A.png,800082
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:SMo:D,5,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6D-Cell1008-DG(SMo)-D.png,800082
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,Original,97,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6D-Cell1008.png,800082
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:All:A,1,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6E1-Cell1008-DG(All)-A.png,800084
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:All:D,2,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6E1-Cell1008-DG(All)-D.png,800084
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:SMo:A,4,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6E1-Cell1008-DG(SMo)-A.png,800084
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,DG:SMo:D,5,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6E1-Cell1008-DG(SMo)-D.png,800084
"Armstrong C, Szabadics J, Tam_s G, Soltesz I",Neurogliaform cells in the molecular layer of the dentate gyrus as feed-forward GABAergic modulators of entorhino-hippocampal interplay,Journal of Comparative Neurology,2011,21452204,1008,Original,97,Armstrong-Soltesz-2011-1476-JCompNeurol-Fig6E1-Cell1008.png,800084
"Bannister NJ, Larkman AU",Dendritic morphology of CA1 pyramidal neurones from the rat hippocampus: I. Branching patterns,J Comp Neurol,1995,7499560,4000,CA1:All:D,50,Bannister-Larkman-1995-150-JCompNeurol-Fig10A-Cell4000-CA1(All)-D.png,800280
"Bannister NJ, Larkman AU",Dendritic morphology of CA1 pyramidal neurones from the rat hippocampus: I. Branching patterns,J Comp Neurol,1995,7499560,4000,CA1:SLM:D,53,Bannister-Larkman-1995-150-JCompNeurol-Fig10A-Cell4000-CA1(SLM)-D.png,800280
"Bannister NJ, Larkman AU",Dendritic morphology of CA1 pyramidal neurones from the rat hippocampus: I. Branching patterns,J Comp Neurol,1995,7499560,4000,CA1:SO:D,62,Bannister-Larkman-1995-150-JCompNeurol-Fig10A-Cell4000-CA1(SO)-D.png,800280
"Bannister NJ, Larkman AU",Dendritic morphology of CA1 pyramidal neurones from the rat hippocampus: I. Branching patterns,J Comp Neurol,1995,7499560,4000,CA1:SP:D,59,Bannister-Larkman-1995-150-JCompNeurol-Fig10A-Cell4000-CA1(SP)-D.png,800280
"Bannister NJ, Larkman AU",Dendritic morphology of CA1 pyramidal neurones from the rat hippocampus: I. Branching patterns,J Comp Neurol,1995,7499560,4000,CA1:SR:D,56,Bannister-Larkman-1995-150-JCompNeurol-Fig10A-Cell4000-CA1(SR)-D.png,800280
"Bannister NJ, Larkman AU",Dendritic morphology of CA1 pyramidal neurones from the rat hippocampus: I. Branching patterns,J Comp Neurol,1995,7499560,4000,Original,97,Bannister-Larkman-1995-150-JCompNeurol-Fig10A-Cell4000.png,800280
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:All:A,1,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(All)-A.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:All:D,2,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(All)-D.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:H:A,13,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(H)-A.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:H:D,14,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(H)-D.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:SG:A,10,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(SG)-A.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:SG:D,11,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(SG)-D.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:SMi:A,7,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(SMi)-A.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:SMi:D,8,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(SMi)-D.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:SMo:A,4,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(SMo)-A.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,DG:SMo:D,5,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004-DG(SMo)-D.png,800092
"Bartos M, Sauer JF, Vida I, Kulik A",Fast and Slow GABAergic Transmission in Hippocampal  Circuits,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1004,Original,97,Bartos-Kulik-2010-129-HippocampalMicrocircuits-Fig2A-Cell1004.png,800092
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,CA1:All:A,49,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-CA1(All)-A.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,CA1:All:D,50,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-CA1(All)-D.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,CA1:SLM:A,52,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-CA1(SLM)-A.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,CA1:SLM:D,53,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-CA1(SLM)-D.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,CA1:SO:A,61,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-CA1(SO)-A.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,CA1:SP:A,58,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-CA1(SP)-A.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,CA1:SP:D,59,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-CA1(SP)-D.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,CA1:SR:A,55,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-CA1(SR)-A.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,CA1:SR:D,56,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-CA1(SR)-D.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,DG:SMo:D,5,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015-DG(SMo)-D.png,800278
"Bell LA, Bell KA, McQuiston AR",Synaptic muscarinic response types in hippocampal CA1 interneurons depend on different levels of presynaptic activity and different muscarinic receptor subtypes,Neuropharmacology,2013,23747570,4015,Original,97,Bell-McQuiston-2013-160-v73-Neuropharmacology-Fig8C-Cell4015.png,800278
"Buckmaster   PS,  Strowbridge  BW,   Kunkel  DD,  Schmiege  DL, Schwartzkroin  PA ",Mossy cell  axonal projections  to the dentate  gyrus  molecular  layer  in  the  rat  hippocampal  slice. ,Hippocampus,1992,1284975,1002,CA3:SP:A,28,Buckmaster-Schwartzkroin-1992-349-Hippocampus-Fig4AB-Cell1002-CA3(SP)-A.png,800040
"Buckmaster   PS,  Strowbridge  BW,   Kunkel  DD,  Schmiege  DL, Schwartzkroin  PA ",Mossy cell  axonal projections  to the dentate  gyrus  molecular  layer  in  the  rat  hippocampal  slice. ,Hippocampus,1992,1284975,1002,DG:All:A,1,Buckmaster-Schwartzkroin-1992-349-Hippocampus-Fig4AB-Cell1002-DG(All)-A.png,800040
"Buckmaster   PS,  Strowbridge  BW,   Kunkel  DD,  Schmiege  DL, Schwartzkroin  PA ",Mossy cell  axonal projections  to the dentate  gyrus  molecular  layer  in  the  rat  hippocampal  slice. ,Hippocampus,1992,1284975,1002,DG:All:D,2,Buckmaster-Schwartzkroin-1992-349-Hippocampus-Fig4AB-Cell1002-DG(All)-D.png,800040
"Buckmaster   PS,  Strowbridge  BW,   Kunkel  DD,  Schmiege  DL, Schwartzkroin  PA ",Mossy cell  axonal projections  to the dentate  gyrus  molecular  layer  in  the  rat  hippocampal  slice. ,Hippocampus,1992,1284975,1002,DG:H:A,13,Buckmaster-Schwartzkroin-1992-349-Hippocampus-Fig4AB-Cell1002-DG(H)-A.png,800040
"Buckmaster   PS,  Strowbridge  BW,   Kunkel  DD,  Schmiege  DL, Schwartzkroin  PA ",Mossy cell  axonal projections  to the dentate  gyrus  molecular  layer  in  the  rat  hippocampal  slice. ,Hippocampus,1992,1284975,1002,DG:H:D,14,Buckmaster-Schwartzkroin-1992-349-Hippocampus-Fig4AB-Cell1002-DG(H)-D.png,800040
"Buckmaster   PS,  Strowbridge  BW,   Kunkel  DD,  Schmiege  DL, Schwartzkroin  PA ",Mossy cell  axonal projections  to the dentate  gyrus  molecular  layer  in  the  rat  hippocampal  slice. ,Hippocampus,1992,1284975,1002,DG:SG:A,10,Buckmaster-Schwartzkroin-1992-349-Hippocampus-Fig4AB-Cell1002-DG(SG)-A.png,800040
"Buckmaster   PS,  Strowbridge  BW,   Kunkel  DD,  Schmiege  DL, Schwartzkroin  PA ",Mossy cell  axonal projections  to the dentate  gyrus  molecular  layer  in  the  rat  hippocampal  slice. ,Hippocampus,1992,1284975,1002,DG:SMi:A,7,Buckmaster-Schwartzkroin-1992-349-Hippocampus-Fig4AB-Cell1002-DG(SMi)-A.png,800040
